c,x,y,z
0,3.7,3.4,18.3
1,4.8,5.5,10.2
2,2.6,5.65,18.25
3,3.8,2.05,5.25
4,5.3,3.45,18.85
5,4.45,2.45,1.0
6,4.0,2.25,8.85
7,5.25,1.65,16.0
8,6.05,6.0,15.85
9,2.3,5.3,1.9
10,1.05,2.45,9.2
11,1.1,5.65,3.15
12,6.2,4.65,6.35
13,2.55,0.9,12.15
14,1.6,3.95,15.45
15,3.55,4.7,11.75
16,4.3,5.0,8.8
17,1.45,1.55,1.6
18,4.25,3.6,3.05
19,1.25,5.15,14.5
20,5.3,1.5,9.3
21,2.2,2.45,5.05
22,4.0,4.25,18.25
23,1.65,5.2,10.65
24,2.3,0.95,18.45
25,5.8,2.95,10.45
26,3.6,5.8,6.0
27,3.55,4.75,15.5
28,5.15,4.15,14.5
29,2.6,2.95,14.85
30,3.55,3.45,6.5
31,5.45,5.8,2.65
32,5.4,0.95,13.05
33,1.4,1.55,14.15
34,4.1,1.9,3.7
35,0.8,4.0,6.7
