Re,Rx2,Ry2,Rz2
6.708203932499369,0,9,36
3.0,9,0,0
7.54983443527075,16,25,16
3.0,0,0,9
4.358898943540674,9,1,9
4.123105625617661,4,4,9
7.14142842854285,1,25,25
3.3166247903554,9,1,1
3.3166247903554,1,1,9
4.123105625617661,0,16,1
4.123105625617661,4,4,9
4.58257569495584,16,4,1
5.385164807134504,9,16,4
6.4031242374328485,25,0,16
2.23606797749979,1,0,4
7.14142842854285,1,1,49
5.916079783099616,9,1,25
3.0,4,1,4
4.358898943540674,1,9,9
4.358898943540674,9,1,9
4.123105625617661,4,9,4
4.123105625617661,16,0,1
5.385164807134504,16,9,4
4.123105625617661,9,4,4
4.358898943540674,9,1,9
8.306623862918075,1,4,64
4.58257569495584,4,16,1
5.385164807134504,0,4,25
4.58257569495584,1,16,4
4.123105625617661,1,0,16
3.3166247903554,1,1,9
3.0,4,1,4
7.14142842854285,25,25,1
3.605551275463989,4,9,0
5.0,16,9,0
7.14142842854285,25,1,25
