x,y,z
5,4,1
6,4,1
5,4,1
6,4,1
5,4,1
5,3,1
5,4,1
6,4,1
6,5,1
5,5,1
5,5,2
5,5,1
5,5,2
5,5,3
5,5,4
5,6,4
4,6,4
4,5,4
3,5,4
3,5,3
1,0,10
1,0,9
1,1,9
1,2,9
1,1,9
1,1,10
2,1,10
3,1,10
4,1,10
3,1,10
2,1,10
3,1,10
2,1,10
2,1,11
2,1,10
2,1,11
1,1,11
0,1,11
0,2,11
0,3,11
6,2,4
6,3,4
6,3,5
6,4,5
5,4,5
4,4,5
4,3,5
4,3,4
4,3,5
4,3,4
4,2,4
4,1,4
4,1,3
4,1,4
4,0,4
5,0,4
5,0,5
5,1,5
5,2,5
4,2,5
1,5,19
0,5,19
1,5,19
1,4,19
2,4,19
1,4,19
1,4,18
1,3,18
1,3,19
1,2,19
1,2,18
1,1,18
1,0,18
0,0,18
0,1,18
0,2,18
0,3,18
0,3,17
0,2,17
0,2,16
3,4,10
3,4,9
3,3,9
3,3,8
4,3,8
4,3,9
4,3,8
4,3,7
3,3,7
3,3,8
3,3,9
3,4,9
3,4,8
3,4,7
4,4,7
5,4,7
5,4,8
6,4,8
6,5,8
5,5,8
4,2,6
4,3,6
4,2,6
4,2,7
3,2,7
3,1,7
4,1,7
5,1,7
5,0,7
5,0,8
4,0,8
4,0,9
5,0,9
5,1,9
5,1,10
5,2,10
5,3,10
4,3,10
4,3,9
4,4,9
3,3,19
3,2,19
2,2,19
2,3,19
3,3,19
3,4,19
4,4,19
4,5,19
4,5,18
3,5,18
3,6,18
4,6,18
3,6,18
2,6,18
3,6,18
4,6,18
5,6,18
5,5,18
4,5,18
4,4,18
4,4,6
4,3,6
4,2,6
4,2,7
4,2,8
3,2,8
3,2,9
4,2,9
4,3,9
3,3,9
3,3,10
3,3,9
3,4,9
3,4,8
3,3,8
4,3,8
4,3,7
3,3,7
4,3,7
4,3,6
3,3,10
3,3,9
3,3,8
3,2,8
3,2,7
3,1,7
3,2,7
2,2,7
2,3,7
3,3,7
3,4,7
2,4,7
2,4,8
3,4,8
3,3,8
3,3,9
2,3,9
2,2,9
2,1,9
3,1,9
3,2,14
3,3,14
3,2,14
4,2,14
5,2,14
4,2,14
4,3,14
3,3,14
3,4,14
3,4,13
4,4,13
4,4,14
4,3,14
4,2,14
4,3,14
4,2,14
4,2,15
4,1,15
3,1,15
3,0,15
1,1,9
2,1,9
1,1,9
2,1,9
1,1,9
1,1,10
1,2,10
0,2,10
0,2,11
1,2,11
1,3,11
2,3,11
2,3,12
2,3,13
2,3,12
2,3,11
2,3,12
2,3,11
2,3,10
2,3,11
1,6,14
1,5,14
1,5,13
2,5,13
2,5,12
3,5,12
3,5,11
4,5,11
5,5,11
5,5,12
5,5,13
6,5,13
6,4,13
6,4,14
6,5,14
6,5,13
6,5,12
6,5,11
6,6,11
6,6,10
3,2,19
3,2,18
4,2,18
4,1,18
3,1,18
3,0,18
3,0,17
3,1,17
4,1,17
4,1,18
4,1,17
3,1,17
3,1,18
3,1,19
3,1,18
3,1,19
4,1,19
4,1,18
4,2,18
3,2,18
3,2,8
3,2,9
3,3,9
2,3,9
2,4,9
2,5,9
3,5,9
3,5,8
3,4,8
3,5,8
3,5,9
3,4,9
3,5,9
4,5,9
3,5,9
3,5,8
3,4,8
4,4,8
4,5,8
3,5,8
5,3,17
6,3,17
5,3,17
5,3,16
6,3,16
6,4,16
6,4,15
6,5,15
5,5,15
5,4,15
6,4,15
6,4,14
6,4,15
6,4,14
6,4,13
6,4,14
6,5,14
6,4,14
6,3,14
6,3,15
0,1,15
1,1,15
1,2,15
1,3,15
1,4,15
1,5,15
1,6,15
1,6,16
1,6,15
0,6,15
1,6,15
1,6,14
1,6,13
0,6,13
0,6,14
0,6,13
1,6,13
1,5,13
1,4,13
0,4,13
6,4,18
6,4,17
6,4,18
6,5,18
6,5,17
5,5,17
4,5,17
4,5,18
4,6,18
4,5,18
3,5,18
4,5,18
4,5,17
4,4,17
4,4,18
4,3,18
4,3,17
4,3,18
4,3,17
4,4,17
0,0,4
1,0,4
0,0,4
1,0,4
0,0,4
0,0,5
1,0,5
1,1,5
0,1,5
1,1,5
1,2,5
2,2,5
2,3,5
2,3,4
2,3,3
2,4,3
2,4,2
2,4,3
2,3,3
2,3,2
4,4,7
4,5,7
4,5,8
5,5,8
5,5,7
5,5,8
5,5,7
4,5,7
4,5,6
5,5,6
5,5,5
5,4,5
5,3,5
5,2,5
5,2,6
5,3,6
5,4,6
5,5,6
6,5,6
6,6,6
3,2,11
3,2,12
4,2,12
4,1,12
4,1,13
4,1,12
4,1,13
5,1,13
5,1,14
5,1,15
5,2,15
6,2,15
6,3,15
6,4,15
5,4,15
6,4,15
6,3,15
6,4,15
6,4,16
6,5,16
2,1,9
2,0,9
3,0,9
3,1,9
4,1,9
4,1,8
5,1,8
4,1,8
5,1,8
5,2,8
5,1,8
4,1,8
4,2,8
5,2,8
5,3,8
4,3,8
4,3,7
4,4,7
4,4,8
3,4,8
3,0,7
3,1,7
3,2,7
3,2,8
3,1,8
4,1,8
4,1,7
3,1,7
3,1,8
2,1,8
2,1,9
3,1,9
3,1,10
2,1,10
2,1,9
2,1,8
2,2,8
1,2,8
1,2,7
1,1,7
6,4,19
5,4,19
5,3,19
4,3,19
4,4,19
4,4,18
3,4,18
3,4,19
3,5,19
2,5,19
1,5,19
1,5,18
0,5,18
0,5,19
0,5,18
0,4,18
0,5,18
1,5,18
1,4,18
2,4,18
5,3,14
5,3,15
5,3,14
5,4,14
4,4,14
4,3,14
5,3,14
5,3,13
5,2,13
5,2,14
5,1,14
5,1,15
5,2,15
4,2,15
4,3,15
4,3,16
3,3,16
3,4,16
2,4,16
2,3,16
3,3,7
4,3,7
4,3,8
4,3,9
4,2,9
3,2,9
3,1,9
4,1,9
3,1,9
3,1,10
3,1,11
3,1,10
3,0,10
3,1,10
