c,x,y,z
0,3.6,4.8,15.8
1,3.05,3.05,2.6
2,2.9,3.1,5.0
3,3.2,1.7,15.4
4,5.75,1.4,15.05
5,4.45,4.05,12.8
6,3.85,4.3,5.45
7,5.3,1.45,15.95
8,3.9,1.05,12.65
9,2.1,3.0,18.1
10,3.2,3.95,14.35
11,4.65,1.95,10.0
12,2.5,2.6,17.7
13,5.55,2.35,7.2
14,4.75,5.1,4.65
15,3.35,4.6,2.45
16,3.25,5.6,5.95
17,4.55,4.8,18.05
18,4.25,3.6,6.85
19,3.55,3.7,10.85
20,5.6,4.45,8.55
21,3.45,2.55,15.9
22,2.15,4.1,14.45
23,2.75,3.25,13.9
24,4.9,3.75,8.65
25,2.5,1.6,13.3
26,2.25,4.9,16.55
27,4.8,4.4,12.6
28,4.7,5.0,5.0
29,2.9,5.0,3.8
30,3.4,5.25,3.15
31,2.15,4.75,10.0
32,3.7,3.5,12.6
33,3.45,2.4,5.45
34,4.0,4.25,14.55
35,2.55,2.85,17.7
