Re,Rx2,Ry2,Rz2
3.0,4,4,1
2.23606797749979,1,4,0
2.23606797749979,1,0,4
1.0,0,0,1
2.23606797749979,1,0,4
7.0,9,4,36
3.0,1,4,4
3.3166247903554,9,1,1
2.23606797749979,1,0,4
3.0,1,4,4
4.358898943540674,9,1,9
4.123105625617661,9,4,4
4.58257569495584,4,16,1
3.0,1,4,4
6.4031242374328485,16,9,16
3.3166247903554,1,1,9
4.123105625617661,1,0,16
2.23606797749979,4,1,0
6.708203932499369,16,25,4
3.0,0,9,0
2.23606797749979,0,4,1
3.0,0,0,9
4.58257569495584,1,4,16
2.23606797749979,0,4,1
5.385164807134504,16,4,9
3.0,4,4,1
2.23606797749979,0,1,4
6.4031242374328485,1,36,4
5.916079783099616,9,25,1
3.3166247903554,9,1,1
5.744562646538029,25,4,4
5.0,25,0,0
5.0,9,16,0
2.23606797749979,0,4,1
3.0,1,4,4
2.23606797749979,1,4,0
