c,x,y,z
0,6.0,5.85,16.95
1,2.6,0.8,14.0
2,2.85,4.35,13.0
3,1.35,1.75,6.1
4,2.75,5.05,15.5
5,1.5,5.55,12.55
6,5.25,4.0,4.55
7,5.15,5.6,10.95
8,4.85,6.4,5.15
9,1.55,2.35,2.8
10,5.8,3.8,7.5
11,5.9,3.65,9.25
12,3.4,6.2,17.9
13,0.95,4.05,16.4
14,5.15,4.1,14.25
15,4.4,3.85,17.75
16,3.95,3.0,8.25
17,4.2,5.45,1.55
18,5.85,3.35,8.9
19,4.6,4.45,14.25
20,1.6,1.05,8.45
21,1.35,1.55,17.0
22,5.15,1.15,16.9
23,2.2,5.05,3.55
24,4.3,3.45,3.95
25,5.5,0.95,4.65
26,2.55,1.75,1.2
27,2.75,2.25,12.1
28,2.25,3.95,18.7
29,1.0,3.3,11.6
30,3.75,2.15,7.1
31,5.4,3.7,1.4
32,5.55,1.75,12.5
33,5.05,1.45,18.6
34,1.9,6.25,6.75
35,0.95,5.05,4.3
