Re,Rx2,Ry2,Rz2
4.123105625617661,4,9,4
5.0,0,0,25
5.385164807134504,9,4,16
4.58257569495584,16,1,4
3.605551275463989,4,9,0
8.06225774829855,1,0,64
1.0,0,0,1
3.0,1,4,4
6.4031242374328485,16,9,16
3.0,9,0,0
8.660254037844387,1,25,49
1.7320508075688772,1,1,1
4.358898943540674,1,9,9
6.708203932499369,25,4,16
4.358898943540674,9,1,9
4.58257569495584,16,1,4
1.7320508075688772,1,1,1
4.58257569495584,4,16,1
7.14142842854285,1,1,49
6.708203932499369,0,36,9
2.23606797749979,0,1,4
2.23606797749979,0,1,4
6.4031242374328485,16,25,0
7.810249675906654,16,9,36
4.123105625617661,1,16,0
5.744562646538029,4,4,25
4.123105625617661,9,4,4
4.123105625617661,0,1,16
3.0,1,4,4
6.4031242374328485,25,0,16
2.23606797749979,4,1,0
4.58257569495584,4,1,16
3.0,9,0,0
4.358898943540674,9,9,1
7.0,9,4,36
4.58257569495584,4,1,16
