c,x,y,z
0,4.05,2.0,8.55
1,2.7,1.3,2.9
2,1.7,4.45,18.15
3,3.0,3.0,7.6
4,4.95,3.0,12.95
5,3.65,0.9,7.55
6,3.2,5.7,5.5
7,2.05,4.5,5.15
8,5.45,2.95,11.4
9,2.85,5.75,7.3
10,4.0,4.6,12.3
11,2.25,3.0,13.85
12,5.05,3.0,11.95
13,3.1,5.45,16.85
14,3.8,3.6,4.1
15,4.75,2.95,9.3
16,4.55,2.8,5.75
17,4.6,3.55,15.55
18,2.8,4.15,8.95
19,4.95,4.6,6.05
20,3.8,4.45,17.35
21,5.95,4.6,14.05
22,4.45,3.65,4.7
23,3.05,2.85,11.7
24,3.65,4.25,4.5
25,3.25,3.15,16.4
26,4.15,2.65,16.2
27,2.85,2.7,11.55
28,5.7,2.9,9.1
29,2.3,3.4,14.8
30,4.25,2.95,13.1
31,4.2,4.8,11.0
32,3.3,3.75,16.25
33,3.65,5.35,3.6
34,3.8,2.45,13.75
35,4.85,5.45,8.5
