c,x,y,z
0,4.95,5.45,17.9
1,5.65,4.45,12.5
2,2.35,1.25,17.1
3,4.3,1.65,6.15
4,5.15,1.25,15.9
5,5.0,1.35,3.95
6,5.05,5.3,1.45
7,1.7,5.85,17.05
8,1.95,5.45,13.3
9,4.55,2.3,1.75
10,1.85,2.35,7.2
11,2.1,4.1,3.4
12,5.5,2.1,8.8
13,1.9,3.8,11.9
14,3.25,4.25,17.0
15,3.15,0.95,18.9
16,2.5,5.8,4.5
17,2.3,1.85,2.95
18,4.75,1.85,2.2
19,4.9,3.15,12.55
20,5.6,2.85,13.35
21,2.5,1.25,11.45
22,2.9,4.7,19.2
23,4.05,4.95,8.5
24,2.25,2.15,15.9
25,1.85,5.85,7.3
26,3.0,2.95,8.95
27,5.8,5.5,7.9
28,5.65,3.1,16.65
29,0.95,3.55,14.2
30,0.95,1.7,2.75
31,5.1,4.95,4.05
32,3.45,1.35,11.3
33,5.05,4.95,11.1
34,3.15,5.95,1.6
35,0.9,4.85,3.35
