Re,Rx2,Ry2,Rz2
1.7320508075688772,1,1,1
5.196152422706632,1,1,25
3.0,1,4,4
5.385164807134504,16,9,4
3.0,0,9,0
3.0,1,4,4
3.605551275463989,9,4,0
1.0,0,0,1
6.557438524302,25,9,9
3.0,4,1,4
4.123105625617661,4,9,4
4.123105625617661,16,0,1
4.358898943540674,1,9,9
2.23606797749979,4,0,1
3.3166247903554,1,9,1
3.0,4,1,4
3.0,4,4,1
3.0,1,4,4
1.0,0,0,1
1.0,0,1,0
3.0,0,0,9
5.744562646538029,4,4,25
2.23606797749979,0,4,1
4.123105625617661,0,1,16
4.358898943540674,9,1,9
3.605551275463989,0,9,4
1.7320508075688772,1,1,1
2.23606797749979,4,0,1
4.58257569495584,16,4,1
4.123105625617661,9,4,4
2.23606797749979,4,1,0
6.4031242374328485,1,4,36
3.0,0,0,9
3.605551275463989,9,0,4
4.58257569495584,4,16,1
8.306623862918075,4,1,64
