Re,Rx2,Ry2,Rz2
4.358898943540674,1,9,9
5.196152422706632,25,1,1
4.58257569495584,4,1,16
8.54400374531753,36,1,36
3.3166247903554,1,1,9
5.196152422706632,1,1,25
3.0,0,0,9
6.4031242374328485,16,0,25
6.082762530298219,1,0,36
2.23606797749979,4,1,0
8.18535277187245,9,9,49
3.605551275463989,4,9,0
4.123105625617661,1,0,16
5.916079783099616,9,1,25
5.744562646538029,1,16,16
6.4031242374328485,1,36,4
4.58257569495584,1,4,16
7.0,9,4,36
4.123105625617661,9,4,4
5.916079783099616,9,1,25
3.3166247903554,1,1,9
5.385164807134504,4,25,0
1.0,0,0,1
4.123105625617661,4,9,4
3.605551275463989,0,9,4
5.916079783099616,9,25,1
4.123105625617661,1,16,0
4.123105625617661,4,9,4
4.58257569495584,16,4,1
6.708203932499369,4,16,25
3.3166247903554,1,9,1
3.0,1,4,4
3.3166247903554,1,1,9
3.0,9,0,0
5.385164807134504,16,9,4
8.54400374531753,9,0,64
