c,x,y,z
0,5.1,5.95,17.95
1,5.05,2.7,8.75
2,5.85,3.05,18.8
3,3.1,0.8,7.4
4,2.15,2.05,17.6
5,3.0,6.0,9.2
6,5.65,5.5,1.75
7,4.8,5.25,14.35
8,1.4,3.9,13.1
9,5.0,2.05,1.65
10,3.45,3.55,8.4
11,3.9,6.4,3.9
12,5.15,2.9,13.15
13,0.8,5.35,8.85
14,2.85,4.25,13.9
15,1.35,3.65,18.9
16,4.9,4.5,4.3
17,0.75,1.15,4.3
18,4.1,1.05,2.85
19,4.1,1.35,13.45
20,6.15,3.0,12.55
21,2.35,0.6,16.75
22,2.25,4.15,18.5
23,3.75,4.4,4.65
24,4.4,1.8,10.6
25,1.1,5.3,4.6
26,6.0,1.25,5.75
27,5.8,5.85,10.85
28,5.1,1.95,16.45
29,2.7,3.9,15.6
30,1.8,2.8,3.1
31,4.1,4.5,6.6
32,1.65,1.8,10.05
33,1.2,5.15,13.85
34,2.45,3.45,1.0
35,2.95,3.85,3.3
