c,x,y,z
0,2.3,1.95,17.55
1,3.15,5.25,17.7
2,1.2,1.5,17.3
3,1.3,1.55,6.95
4,4.15,5.35,19.0
5,2.65,4.05,1.7
6,4.1,2.9,5.9
7,2.55,5.05,15.8
8,5.8,1.05,13.35
9,2.8,2.4,3.1
10,1.7,3.65,11.15
11,1.8,1.1,12.7
12,5.85,4.55,9.3
13,3.25,3.55,9.0
14,4.75,2.65,16.6
15,6.1,1.3,3.4
16,4.55,5.2,8.15
17,5.4,5.35,6.15
18,5.6,2.65,4.35
19,1.0,3.85,14.05
20,1.9,1.45,9.25
21,3.75,4.35,4.0
22,1.8,3.05,14.95
23,4.9,2.85,12.25
24,5.1,1.75,18.25
25,4.4,2.05,9.15
26,0.9,3.9,5.4
27,5.8,5.05,14.65
28,4.1,5.75,12.35
29,3.45,1.65,2.5
30,2.05,1.75,1.9
31,5.6,5.0,1.5
32,5.5,2.8,18.1
33,2.3,5.2,12.8
34,1.25,5.2,1.75
35,1.85,6.25,4.9
