c,x,y,z
0,2.6,1.15,15.95
1,3.8,4.85,18.05
2,2.7,2.5,18.6
3,2.3,3.9,8.2
4,2.15,5.5,16.85
5,2.1,6.4,3.3
6,6.1,2.3,8.4
7,1.45,2.05,16.2
8,5.55,5.2,15.45
9,1.45,4.05,3.7
10,1.3,5.3,10.2
11,1.75,2.4,13.35
12,3.6,5.25,9.65
13,2.15,1.3,8.95
14,5.9,1.3,16.7
15,5.8,1.65,3.65
16,4.55,5.95,8.0
17,3.05,3.95,2.9
18,3.1,2.8,6.8
19,2.9,5.55,13.25
20,1.15,1.25,3.8
21,3.95,3.8,0.75
22,0.8,3.1,14.4
23,3.85,2.05,11.7
24,5.6,2.5,19.0
25,4.15,1.95,8.5
26,1.05,5.0,6.45
27,5.3,4.65,10.85
28,4.65,3.0,13.35
29,4.0,1.75,5.05
30,4.65,1.3,1.75
31,5.65,5.35,2.2
32,3.2,5.4,19.0
33,4.7,2.7,15.4
34,1.8,3.05,1.65
35,5.3,4.8,4.7
