c,x,y,z
0,6.3,3.2,15.9
1,3.4,0.8,9.9
2,4.3,2.75,15.25
3,2.15,3.4,6.35
4,1.25,4.0,16.15
5,2.2,5.65,12.25
6,3.9,5.4,4.9
7,5.6,5.6,12.1
8,1.95,6.3,6.85
9,1.8,1.35,4.55
10,5.0,5.1,8.2
11,3.85,1.4,7.95
12,5.2,5.5,17.1
13,1.2,2.2,13.5
14,4.75,4.0,14.05
15,4.05,3.4,18.45
16,5.1,3.7,10.0
17,5.45,4.8,1.35
18,5.95,4.65,4.6
19,2.3,3.95,13.45
20,0.75,1.8,6.95
21,0.85,3.65,18.2
22,4.1,1.8,15.5
23,2.3,4.4,2.2
24,4.3,1.5,2.8
25,5.1,1.15,1.95
26,2.0,2.35,2.35
27,2.25,1.95,12.0
28,2.25,4.7,18.25
29,0.9,3.45,11.05
30,5.4,2.2,6.0
31,4.8,5.1,2.4
32,5.7,2.25,11.35
33,3.8,2.5,19.2
34,1.45,4.75,6.7
35,1.9,5.55,2.75
