Re,Rx2,Ry2,Rz2
10.04987562112089,1,0,100
7.0,0,0,49
9.0,0,0,81
4.123105625617661,1,0,16
11.0,0,0,121
9.0,0,0,81
5.916079783099616,1,9,25
4.123105625617661,0,1,16
8.06225774829855,1,0,64
5.0,0,9,16
7.0,0,0,49
7.0,0,0,49
8.06225774829855,1,0,64
7.0,0,0,49
8.06225774829855,1,0,64
5.0,0,0,25
5.0,0,9,16
5.0,0,9,16
8.06225774829855,1,0,64
6.557438524302,9,9,25
7.0,0,0,49
9.0,0,0,81
7.0,0,0,49
4.358898943540674,1,9,9
8.06225774829855,1,0,64
6.708203932499369,9,0,36
7.0,0,0,49
9.0,0,0,81
8.774964387392123,4,9,64
8.06225774829855,1,0,64
9.0,0,0,81
6.082762530298219,1,0,36
6.082762530298219,1,0,36
7.0,0,0,49
6.082762530298219,1,0,36
10.04987562112089,1,0,100
