Rg,Rgx2,Rgy2,Rgz2
2.0712315177207983,0.29000000000000015,1.0100000000000005,2.990000000000001
1.0173494974687902,0.2475,0.3275,0.45999999999999996
1.3874436925511608,0.44750000000000006,0.75,0.7275000000000003
1.866815470259447,0.34750000000000003,2.6275000000000004,0.51
1.2708265027138834,0.1274999999999999,0.4474999999999999,1.04
1.4159802258506295,1.15,0.6275,0.2274999999999999
1.5182226450688978,0.61,1.1475000000000002,0.5475000000000001
2.03100960115899,1.9475000000000011,0.48999999999999994,1.6875
1.3057564857200596,0.22749999999999995,0.6275000000000001,0.85
2.3822258499143194,3.1275,0.9,1.6475000000000004
1.7592612085759183,2.2275,0.6275000000000002,0.24000000000000005
1.4300349646075092,0.5900000000000001,1.0275000000000003,0.42750000000000005
1.3711309200802089,0.4,0.34000000000000014,1.14
1.3190905958272918,0.3099999999999999,0.9399999999999998,0.48999999999999994
1.7902513789968157,0.30999999999999994,1.2474999999999998,1.6475000000000002
2.2594247055390007,0.9474999999999998,0.8099999999999999,3.347500000000001
1.1640446726822815,0.3875,0.74,0.22750000000000004
1.1618950038622249,0.38999999999999985,0.25999999999999995,0.7
1.2062338081814818,0.44000000000000006,0.7275,0.2875
1.7930421077041108,1.1275000000000002,1.0600000000000003,1.0274999999999999
1.189537725337032,0.6875,0.6275000000000002,0.1
1.5280706789936125,0.4875,1.3599999999999999,0.4875
2.3885141824992373,1.9475000000000002,3.21,0.5474999999999999
1.710263137648707,0.6275000000000003,0.34750000000000003,1.95
1.3910427743243556,0.2274999999999999,0.8475000000000001,0.8600000000000001
1.4370107863199915,1.2475,0.42750000000000005,0.3900000000000001
1.5378556499229699,1.7475,0.3899999999999999,0.22749999999999995
1.671825349730049,0.8275000000000006,1.4275000000000002,0.5399999999999999
1.7804493814764857,0.5600000000000002,0.75,1.8600000000000005
2.205674500011278,1.2100000000000002,3.0275,0.6275000000000003
1.6955824957813173,0.7275000000000003,0.34750000000000014,1.8
1.1247221879201992,0.42749999999999994,0.41,0.42749999999999994
1.8452642087245938,0.30999999999999994,1.5474999999999999,1.547500000000001
0.9354143466934854,0.3875,0.24749999999999997,0.24000000000000007
1.3322912594474228,0.5275000000000001,0.8875,0.36000000000000015
1.8907670401189038,0.5875,0.22749999999999995,2.7600000000000002
