x,y,z
1,5,0
0,5,0
0,4,0
0,4,1
0,5,1
1,5,1
2,5,1
2,5,2
2,5,3
3,5,3
3,6,3
2,6,3
1,6,3
2,6,3
1,6,3
1,5,3
1,6,3
1,0,3
1,0,2
1,6,2
3,6,11
3,5,11
3,5,12
3,5,13
3,5,12
3,5,11
3,5,12
3,5,11
3,5,10
3,4,10
4,4,10
3,4,10
3,4,11
3,4,10
2,4,10
2,4,11
2,5,11
3,5,11
3,5,10
3,5,9
0,4,11
0,4,12
0,3,12
0,3,13
0,4,13
0,4,14
0,4,13
0,3,13
6,3,13
6,3,12
5,3,12
6,3,12
5,3,12
4,3,12
4,2,12
3,2,12
3,2,11
3,1,11
2,1,11
3,1,11
1,4,16
1,5,16
1,4,16
1,3,16
1,2,16
1,2,15
2,2,15
1,2,15
1,2,16
1,2,17
2,2,17
2,1,17
2,0,17
2,6,17
1,6,17
0,6,17
6,6,17
5,6,17
6,6,17
6,5,17
3,0,6
3,0,5
3,6,5
2,6,5
2,6,6
3,6,6
4,6,6
4,6,7
3,6,7
2,6,7
3,6,7
3,6,6
3,6,7
4,6,7
4,6,8
4,6,7
5,6,7
5,6,8
6,6,8
6,6,9
1,0,10
0,0,10
0,1,10
0,0,10
0,6,10
0,5,10
0,6,10
0,6,11
0,6,10
0,0,10
1,0,10
2,0,10
2,0,9
1,0,9
1,1,9
1,2,9
1,1,9
1,0,9
1,0,8
2,0,8
2,3,19
2,2,19
1,2,19
2,2,19
2,3,19
2,3,0
2,2,0
2,1,0
1,1,0
1,2,0
1,2,1
0,2,1
6,2,1
6,2,0
6,3,0
6,4,0
6,5,0
5,5,0
5,4,0
5,4,1
0,2,12
1,2,12
1,1,12
0,1,12
0,2,12
0,2,11
0,1,11
1,1,11
2,1,11
2,0,11
2,6,11
3,6,11
3,5,11
2,5,11
3,5,11
3,5,10
4,5,10
4,4,10
4,3,10
4,3,9
1,5,3
1,4,3
2,4,3
2,4,4
1,4,4
1,4,3
1,5,3
1,5,4
1,5,3
0,5,3
1,5,3
0,5,3
0,4,3
0,4,4
0,4,3
0,5,3
6,5,3
5,5,3
4,5,3
4,4,3
5,4,16
6,4,16
6,3,16
5,3,16
5,3,17
5,4,17
5,4,18
5,4,19
6,4,19
6,4,0
6,3,0
6,3,19
6,4,19
6,5,19
6,5,0
6,4,0
5,4,0
5,5,0
5,5,1
5,6,1
4,2,14
5,2,14
4,2,14
4,2,13
4,2,14
4,2,13
4,3,13
3,3,13
3,3,14
2,3,14
3,3,14
3,3,15
3,4,15
3,4,14
3,3,14
4,3,14
3,3,14
4,3,14
4,2,14
5,2,14
2,4,14
2,4,13
2,4,14
1,4,14
1,4,13
0,4,13
0,4,14
6,4,14
0,4,14
0,4,15
6,4,15
6,4,16
6,5,16
6,5,17
6,4,17
6,3,17
6,4,17
6,4,16
5,4,16
4,4,16
5,1,17
5,1,18
4,1,18
4,1,17
4,1,16
3,1,16
3,1,15
3,1,14
3,1,13
2,1,13
2,1,14
1,1,14
1,2,14
1,2,13
1,1,13
1,1,12
1,1,11
1,0,11
2,0,11
2,0,12
2,3,7
1,3,7
1,3,6
1,3,7
1,2,7
0,2,7
6,2,7
6,2,8
6,1,8
6,2,8
6,2,7
0,2,7
0,3,7
0,2,7
0,1,7
1,1,7
1,1,8
2,1,8
2,2,8
1,2,8
6,2,10
6,3,10
0,3,10
0,2,10
0,1,10
1,1,10
1,0,10
2,0,10
2,1,10
1,1,10
1,1,9
0,1,9
1,1,9
1,1,8
1,0,8
2,0,8
1,0,8
1,1,8
1,1,9
2,1,9
2,6,6
2,6,7
2,0,7
2,0,6
2,0,5
2,6,5
2,0,5
2,0,4
3,0,4
3,6,4
3,6,5
3,6,4
4,6,4
4,6,3
4,0,3
4,0,4
3,0,4
3,1,4
3,0,4
3,0,5
3,0,16
2,0,16
3,0,16
3,0,15
3,0,14
3,1,14
2,1,14
1,1,14
1,1,15
1,0,15
1,0,14
2,0,14
2,6,14
1,6,14
0,6,14
0,0,14
0,0,13
0,0,12
1,0,12
1,0,11
1,4,2
2,4,2
2,4,1
2,5,1
1,5,1
1,5,0
1,5,1
1,6,1
2,6,1
2,6,0
2,0,0
3,0,0
3,0,19
3,6,19
3,6,0
3,0,0
3,0,19
3,1,19
3,1,0
2,1,0
1,3,19
1,4,19
0,4,19
0,4,18
0,3,18
0,4,18
0,4,19
0,4,0
1,4,0
1,5,0
2,5,0
2,5,19
2,5,0
3,5,0
3,5,19
3,4,19
4,4,19
3,4,19
3,3,19
4,3,19
5,3,12
4,3,12
4,3,11
5,3,11
5,3,12
5,3,13
5,3,14
4,3,14
3,3,14
3,4,14
3,4,15
3,4,14
2,4,14
3,4,14
2,4,14
2,4,15
2,4,16
3,4,16
3,4,15
3,5,15
2,2,17
3,2,17
4,2,17
4,2,18
3,2,18
3,2,19
3,1,19
3,1,18
2,1,18
2,2,18
2,2,19
3,2,19
3,3,19
3,3,18
2,3,18
2,3,19
2,3,0
2,4,0
3,4,0
3,4,1
5,3,0
5,2,0
5,1,0
5,1,1
5,1,2
4,1,2
4,1,1
4,1,2
4,1,3
3,1,3
3,2,3
2,2,3
2,1,3
2,0,3
2,0,4
2,1,4
