c,x,y,z
0,3.6884,3.95614,5.90211
1,7.37992,5.39984,2.5
2,3.28962,5.4826,9.06397
3,6.45196,3.0,12.50476
4,5.57126,1.91446,14.15394
5,1.90844,1.60199,16.0
6,4.55013,5.33253,10.19991
7,2.89756,3.32388,9.84772
8,6.45903,6.49142,13.75877
9,1.70973,0.83502,15.56137
10,0.30267,6.63973,7.02648
11,6.68535,4.59479,19.41497
12,2.29123,3.82381,10.19849
13,1.23725,3.11064,16.04656
14,1.54728,0.76398,18.61144
15,0.73151,2.77166,16.89924
16,3.02649,2.95741,4.70326
17,5.1048,0.41545,7.01445
18,6.7631,0.83111,19.11431
19,5.10601,2.2884,14.5
20,5.48198,2.26223,1.36668
21,4.59668,2.24519,11.30055
22,3.76927,2.57741,11.0
23,7.42224,5.33161,19.57681
24,1.79749,3.55013,15.67198
25,4.67523,3.39801,0.77606
26,2.65644,1.44987,1.70132
27,5.21095,7.13529,2.43905
28,6.7593,1.95741,4.24792
29,1.2733,2.87238,6.50476
30,2.76658,0.91636,0.23175
31,0.70182,5.5,10.90113
32,0.36651,4.44582,5.16174
33,7.3479,5.92376,16.55125
34,2.69661,7.16343,19.91903
35,2.44987,6.31759,15.24792
