c,x,y,z
0,3.47803,0.85448,11.3497
1,2.61509,6.59062,10.05039
2,2.12735,2.43742,5.89627
3,3.95858,4.92394,4.0
4,3.30693,0.3169,8.05825
5,1.25279,6.03903,8.84931
6,1.63991,3.29559,12.79679
7,1.68573,5.5,1.38255
8,7.31859,5.78962,7.75328
9,7.3391,4.3116,10.6631
10,0.43767,7.41147,18.20767
11,2.98182,6.53544,16.05039
12,5.61418,1.72807,14.90495
13,4.56569,5.16789,6.19991
14,1.86178,2.36606,4.01923
15,2.02288,6.98813,8.69945
16,2.40686,3.26864,8.7497
17,6.44879,7.42224,3.30151
18,3.5,0.94602,20.16544
19,7.44207,0.63056,16.70037
20,0.20507,1.45585,4.02468
21,5.28113,4.40174,16.50472
22,5.54833,6.44098,19.56936
23,4.82385,4.3554,7.10466
24,3.93685,3.07606,19.31239
25,3.4821,2.1585,14.39924
26,0.70721,4.05034,20.29772
27,0.15545,3.76588,3.84606
28,5.64158,1.80022,5.94495
29,0.42445,2.60199,6.55075
30,4.90844,5.26146,1.52098
31,4.88195,0.95182,8.29005
32,4.11719,6.37828,8.9598
33,3.73854,0.18,10.59266
34,2.5,2.63937,2.84795
35,0.64718,5.46641,2.55125
