19.000000,0.000000,0.000000
3.741657,1.487381,0.247897
4.921608,1.872837,0.312139
4.163332,1.598778,0.266463
4.403282,1.762243,0.293707
4.684490,1.919577,0.319929
4.396969,1.607722,0.267954
4.255715,1.776158,0.296026
4.409586,1.939890,0.323315
4.222953,1.410215,0.235036
4.326918,1.428984,0.238164
4.242641,1.810037,0.301673
4.672615,1.971408,0.328568
4.314060,2.002848,0.333808
4.320494,1.607738,0.267956
4.339739,1.488773,0.248129
4.515406,1.746011,0.291002
3.965126,1.275140,0.212523
4.384315,1.840283,0.306714
3.726780,1.489221,0.248203
4.818944,2.157538,0.359590
4.339739,1.508457,0.251409
4.714045,2.007036,0.334506
4.123106,1.354006,0.225668
4.955356,2.090764,0.348461
4.390647,1.566170,0.261028
4.484541,1.836135,0.306023
4.660710,1.924504,0.320751
4.275252,1.542856,0.257143
4.163332,1.534329,0.255722
4.176655,1.461950,0.243658
3.901567,1.681564,0.280261
4.377975,1.805286,0.300881
3.958114,1.740221,0.290037
3.559026,1.128770,0.188128
4.358899,1.519849,0.253308
4.109609,1.843324,0.307221
3.785939,1.504515,0.250753
4.409586,1.626663,0.271110
4.564355,1.770405,0.295067
4.255715,1.720897,0.286816
