c,Rg
0,1.7075742067037671
1,1.0723811474004938
2,2.0635358256158285
3,2.0469443085731474
4,2.3789868447093188
5,2.13127632713358
6,1.847405979908044
7,1.347366175024444
8,1.62417390475897
9,1.7677686602324412
10,2.1260452131598706
11,1.5215956392550551
12,1.5290329307441357
13,1.0369030881427637
14,1.2670201861454298
15,1.5213269525647666
16,1.284358117971775
17,1.5794737141529136
18,1.4918799204694724
19,1.537330134779124
20,1.9266347502835093
21,1.262371250662815
22,1.6665025492329737
23,2.4934781188933663
24,2.084250209355873
25,1.5482503806232377
26,1.6303105244093836
27,2.086817153034736
28,2.4952772447165064
29,1.5802403817457649
30,2.124049547468232
31,1.968231599431327
32,2.1342150341753285
33,2.59991847104866
34,2.7171363617787017
35,2.025932151899466
