c,x,y,z
0,2.45386,7.44032,3.29868
1,3.14254,1.70251,3.04438
2,3.57259,0.64933,5.55247
3,2.64811,4.41357,9.82009
4,1.68985,1.39924,7.45792
5,3.72807,5.76106,14.29963
6,3.85733,1.76628,19.64546
7,0.02758,5.45492,20.29772
8,6.35934,3.67348,6.44973
9,3.61002,3.93096,9.99755
10,4.40844,1.20892,7.2631
11,2.29749,1.66839,5.45399
12,5.5,1.98182,17.58558
13,1.53815,2.8116,9.04746
14,2.57942,6.54573,19.11135
15,4.77742,5.16149,15.78073
16,2.8415,3.20631,1.88856
17,0.72382,6.99383,20.16068
18,1.24937,0.8476,7.95173
19,3.12208,2.60601,13.89627
20,0.73832,1.08068,6.97378
21,7.1552,0.77849,17.60026
22,5.1585,1.66826,0.99298
23,7.20963,3.96017,4.5
24,4.85403,5.76658,11.5
25,6.13654,0.95916,6.12787
26,2.94689,1.32854,8.04827
27,4.40941,3.38943,8.29386
28,2.44792,0.32164,8.094
29,4.67062,7.25,4.80151
30,0.06316,6.32607,16.94186
31,4.43496,1.5,8.71467
32,1.57606,5.94689,8.34315
33,1.66028,5.83801,20.22092
34,1.5214,2.9784,13.46238
35,1.31525,5.31503,3.14777
