x,y,z
2,2,4
2,1,4
2,1,5
2,2,5
2,1,5
1,1,5
0,1,5
0,1,6
1,1,6
1,1,7
0,1,7
0,2,7
6,2,7
6,1,7
0,1,7
1,1,7
1,1,6
1,1,5
1,0,5
1,6,5
3,2,15
3,2,16
2,2,16
3,2,16
3,1,16
3,2,16
3,3,16
3,3,17
3,4,17
2,4,17
2,4,18
2,4,17
3,4,17
3,4,16
2,4,16
2,4,17
2,3,17
2,3,18
3,3,18
4,3,18
3,4,11
3,4,10
3,4,11
3,3,11
3,2,11
3,1,11
2,1,11
2,2,11
1,2,11
1,2,10
0,2,10
0,2,11
0,3,11
0,3,12
0,2,12
0,1,12
0,2,12
0,2,13
0,1,13
0,0,13
1,4,14
1,4,13
1,3,13
1,3,12
1,3,11
1,4,11
1,4,12
1,3,12
2,3,12
2,4,12
2,3,12
1,3,12
1,4,12
1,3,12
1,3,13
0,3,13
0,4,13
0,4,12
0,5,12
0,6,12
6,5,13
0,5,13
0,6,13
0,6,14
0,6,13
1,6,13
1,6,12
0,6,12
0,6,13
0,6,12
0,5,12
0,6,12
6,6,12
6,6,11
6,6,12
6,0,12
6,0,11
6,0,12
0,0,12
1,0,12
5,2,18
5,2,19
5,3,19
5,3,0
4,3,0
4,2,0
4,1,0
4,1,1
4,1,2
4,0,2
3,0,2
3,0,3
3,0,4
3,0,5
3,0,6
2,0,6
1,0,6
1,1,6
1,2,6
1,3,6
3,5,8
3,4,8
2,4,8
2,3,8
3,3,8
2,3,8
3,3,8
3,3,7
3,3,8
3,4,8
3,4,9
3,3,9
3,3,8
3,4,8
4,4,8
4,4,9
4,3,9
4,4,9
5,4,9
5,4,8
6,0,19
0,0,19
6,0,19
6,0,0
6,0,1
6,1,1
6,1,2
6,2,2
6,2,3
6,1,3
6,1,4
6,1,3
5,1,3
6,1,3
5,1,3
4,1,3
4,1,2
4,1,3
5,1,3
5,0,3
6,1,2
6,1,1
6,0,1
6,0,0
6,0,1
5,0,1
5,6,1
5,6,0
5,6,1
4,6,1
4,6,2
5,6,2
5,5,2
5,5,1
5,5,0
5,4,0
5,4,19
5,3,19
5,4,19
6,4,19
0,5,5
0,4,5
0,5,5
0,5,6
1,5,6
1,5,7
1,4,7
0,4,7
0,5,7
1,5,7
0,5,7
0,5,8
0,6,8
0,5,8
1,5,8
1,4,8
1,4,7
1,5,7
0,5,7
0,6,7
0,2,12
1,2,12
1,3,12
1,2,12
0,2,12
0,1,12
1,1,12
1,1,13
1,1,12
0,1,12
0,0,12
6,0,12
6,0,13
6,0,14
6,0,15
6,6,15
6,0,15
6,1,15
6,1,14
6,0,14
4,3,18
4,3,17
4,3,18
5,3,18
5,3,19
4,3,19
3,3,19
3,3,18
3,2,18
3,2,19
4,2,19
5,2,19
6,2,19
6,1,19
6,1,0
6,2,0
6,2,19
5,2,19
5,3,19
5,2,19
0,2,3
1,2,3
2,2,3
2,2,2
3,2,2
4,2,2
3,2,2
3,2,3
2,2,3
2,2,4
3,2,4
3,2,5
3,3,5
3,2,5
3,1,5
2,1,5
1,1,5
0,1,5
1,1,5
2,1,5
3,2,18
4,2,18
3,2,18
3,3,18
3,2,18
3,2,19
2,2,19
2,3,19
2,4,19
1,4,19
2,4,19
2,4,0
2,4,19
3,4,19
3,5,19
3,5,0
3,5,19
3,4,19
3,4,0
3,5,0
3,2,1
4,2,1
5,2,1
5,3,1
5,3,2
5,2,2
5,2,1
5,2,0
4,2,0
4,2,19
3,2,19
3,2,18
3,2,19
2,2,19
3,2,19
4,2,19
4,3,19
4,3,18
3,3,18
3,3,17
1,4,3
1,3,3
2,3,3
2,3,4
2,4,4
2,5,4
2,6,4
2,6,3
1,6,3
0,6,3
0,6,4
0,0,4
1,0,4
2,0,4
2,6,4
2,6,5
1,6,5
1,5,5
0,5,5
0,6,5
3,2,18
3,3,18
3,2,18
3,2,17
4,2,17
4,2,16
3,2,16
2,2,16
2,2,15
3,2,15
3,1,15
3,1,16
3,1,17
3,1,16
3,2,16
4,2,16
5,2,16
4,2,16
4,2,17
4,1,17
5,5,6
5,5,5
5,5,6
5,5,7
6,5,7
0,5,7
1,5,7
2,5,7
2,4,7
2,5,7
1,5,7
0,5,7
1,5,7
0,5,7
0,4,7
0,4,8
0,5,8
0,6,8
6,6,8
6,6,7
5,6,16
5,5,16
5,5,17
6,5,17
6,4,17
