c,Rg
0,1.6252808226272777
1,2.2923578456471407
2,1.7960095789555244
3,2.030526552424272
4,1.869912411478142
5,2.05618736709474
6,1.3884146133630257
7,1.9831817018367228
8,2.4740564407668635
9,1.581157822672993
10,1.819447989418769
11,1.3476394230653839
12,2.3408558002149555
13,1.2947378848631872
14,1.8156572756442775
15,1.1513733134392163
16,1.6441865006744218
17,2.1646197398388476
18,1.7277295031630386
19,1.3122672630984893
20,1.8288177506520436
21,1.7800472026606486
22,2.2273540177978
23,2.046743449238326
24,1.462021747615267
25,2.071064731050191
26,1.8091035155844455
27,1.8641238508478988
28,2.449994387360918
29,1.710801429418388
30,1.9193860735662331
31,2.3003324872070126
32,1.7045189980167421
33,2.477664094283162
34,2.9316952985772593
35,2.020085265873696
