x,y,z
5,6,1
5,6,2
4,6,2
3,6,2
3,0,2
2,0,2
2,0,1
2,1,1
2,0,1
2,0,2
2,0,1
2,0,2
2,6,2
1,6,2
1,6,1
1,0,1
2,0,1
2,1,1
2,1,2
3,1,2
1,6,4
1,6,5
2,6,5
2,6,4
3,6,4
2,6,4
2,6,3
2,5,3
2,5,2
2,5,1
2,5,2
2,5,1
3,5,1
3,4,1
3,3,1
3,2,1
3,1,1
3,0,1
3,0,0
3,0,1
5,0,6
5,0,7
5,0,8
4,0,8
4,0,9
4,1,9
4,2,9
4,1,9
3,1,9
4,1,9
4,1,10
5,1,10
5,1,11
5,1,12
5,1,13
5,1,14
5,0,14
5,0,13
4,0,13
4,0,14
6,1,9
6,0,9
6,0,10
6,0,11
6,0,12
6,0,13
6,1,13
5,1,13
5,1,14
5,1,13
5,2,13
4,2,13
4,2,14
4,2,15
3,2,15
3,1,15
2,1,15
1,1,15
2,1,15
1,1,15
6,2,12
6,1,12
6,0,12
6,0,13
6,0,12
5,0,12
5,6,12
5,0,12
5,0,11
6,0,11
6,0,10
6,0,11
0,0,11
0,6,11
0,5,11
6,5,11
5,5,11
4,5,11
4,5,10
4,4,10
0,1,0
0,0,0
0,0,1
0,0,2
0,1,2
1,1,2
1,0,2
2,0,2
3,0,2
3,0,3
3,6,3
3,6,4
3,6,3
3,0,3
3,0,2
2,0,2
1,0,2
0,0,2
0,1,2
6,1,2
5,1,15
6,1,15
5,1,15
5,1,16
5,2,16
5,2,17
5,2,16
5,2,17
4,2,17
4,2,18
4,2,17
4,3,17
4,4,17
3,4,17
3,5,17
3,5,16
4,5,16
5,5,16
5,5,17
5,4,17
4,5,3
5,5,3
6,5,3
5,5,3
4,5,3
5,5,3
5,6,3
5,5,3
5,4,3
5,4,2
4,4,2
4,4,3
5,4,3
4,4,3
5,4,3
5,5,3
4,5,3
4,6,3
4,6,2
3,6,2
5,4,8
5,4,9
5,4,8
6,4,8
6,4,7
0,4,7
0,5,7
1,5,7
1,6,7
2,6,7
2,6,6
3,6,6
3,6,5
3,5,5
3,6,5
3,6,4
4,6,4
3,6,4
3,0,4
3,6,4
4,1,16
5,1,16
5,1,17
4,1,17
3,1,17
3,0,17
3,0,16
3,6,16
3,0,16
3,0,15
3,0,16
3,0,17
3,0,18
4,0,18
