c,x,y,z
0,1.6952,1.59826,15.2018
1,3.28631,1.38271,19.80233
2,5.44257,3.72339,8.10076
3,5.3116,0.73674,19.54116
4,1.79257,6.26168,5.3044
5,4.89399,0.56321,4.69849
6,6.84586,3.60482,14.79346
7,0.48275,2.00044,13.5965
8,1.5,0.52795,13.89641
9,6.41436,1.44401,3.906
10,6.07893,3.8514,1.0
11,4.3048,0.91372,4.59934
12,5.02444,0.73885,6.65271
13,5.77558,0.25991,2.29868
14,6.48206,4.62134,15.39252
15,0.57773,1.29749,5.25882
16,1.05848,3.05311,7.90211
17,4.5,6.29008,12.74734
18,1.5,5.98374,5.85716
19,5.66166,1.54665,7.09978
20,1.13253,3.89399,10.64404
21,2.3503,5.36983,17.95173
22,0.13882,3.89399,6.81052
23,2.28113,5.9443,7.94961
24,2.92548,3.54558,10.10267
25,2.78917,3.12273,1.35458
26,0.1857,3.3503,14.09311
27,0.21045,0.63921,12.9628
28,0.4206,5.35057,13.64199
29,3.68357,3.73063,16.45853
30,3.19978,3.93279,7.40552
31,2.15418,0.93737,12.99056
32,5.1215,5.16884,15.1898
33,4.89911,1.78962,17.1525
34,2.06697,6.22729,12.2455
35,2.71792,5.37021,7.60124
