x,y,z
1,3,15
1,3,16
0,3,16
1,3,16
1,2,16
2,2,16
2,2,17
1,2,17
1,1,17
0,1,17
0,2,17
0,3,17
0,3,18
0,4,18
6,4,18
6,3,18
6,3,17
6,3,18
6,4,18
6,4,17
0,6,18
0,6,17
1,6,17
0,6,17
1,6,17
1,6,16
0,6,16
1,6,16
2,6,16
2,5,16
2,4,16
1,4,16
1,5,16
1,4,16
1,4,15
1,5,15
1,5,14
1,4,14
1,5,14
0,5,14
3,5,9
3,4,9
2,4,9
2,5,9
3,5,9
3,6,9
3,5,9
3,4,9
3,4,10
3,4,9
3,5,9
2,5,9
3,5,9
3,6,9
3,5,9
3,5,8
3,6,8
4,6,8
4,5,8
4,5,7
5,3,12
5,3,11
5,3,10
5,3,11
5,3,12
5,2,12
5,3,12
5,3,13
5,3,14
4,3,14
4,3,13
4,4,13
4,3,13
3,3,13
4,3,13
4,3,14
4,3,13
4,4,13
4,3,13
3,3,13
5,3,1
6,3,1
5,3,1
4,3,1
4,3,2
4,3,3
5,3,3
6,3,3
0,3,3
6,3,3
0,3,3
0,4,3
6,4,3
6,5,3
6,5,4
0,5,4
0,4,4
0,4,3
6,4,3
0,4,3
4,6,14
3,6,14
4,6,14
3,6,14
3,5,14
3,4,14
3,4,13
2,4,13
2,4,14
2,4,15
2,5,15
2,4,15
2,4,14
2,4,15
2,3,15
1,3,15
1,3,14
1,4,14
1,4,15
2,4,15
1,4,17
1,5,17
1,5,16
1,5,17
1,5,16
0,5,16
1,5,16
1,4,16
1,3,16
1,4,16
2,4,16
1,4,16
1,5,16
1,5,15
1,6,15
0,6,15
0,6,16
0,0,16
1,0,16
1,0,17
5,1,14
5,0,14
4,0,14
4,6,14
4,5,14
4,4,14
4,5,14
4,5,13
4,5,14
4,5,13
5,5,13
5,6,13
5,6,12
5,6,13
5,5,13
5,5,12
5,5,13
5,5,12
4,5,12
5,5,12
5,4,19
4,4,19
3,4,19
3,3,19
3,3,0
2,3,0
2,2,0
3,2,0
3,2,1
3,2,2
3,1,2
4,1,2
4,0,2
4,1,2
4,1,1
4,1,0
5,1,0
5,0,0
6,0,0
6,0,19
2,1,6
2,1,7
2,1,6
2,1,7
1,1,7
2,1,7
1,1,7
0,1,7
0,2,7
0,1,7
6,1,7
6,0,7
6,1,7
6,0,7
6,0,8
6,1,8
6,1,9
0,1,9
6,1,9
6,2,9
5,4,10
6,4,10
5,4,10
5,4,11
4,4,11
4,5,11
4,6,11
4,6,12
4,5,12
3,5,12
3,5,13
3,4,13
3,4,14
3,3,14
3,3,13
3,3,14
4,3,14
4,3,15
4,3,14
4,3,15
5,6,13
5,0,13
5,0,14
6,0,14
6,1,14
5,1,14
4,1,14
5,1,14
5,1,15
5,1,14
4,1,14
4,1,13
4,2,13
4,2,14
4,2,15
3,2,15
3,1,15
4,1,15
4,2,15
4,2,16
1,0,6
0,0,6
0,6,6
1,6,6
1,6,7
1,6,8
1,6,7
1,6,6
1,5,6
1,4,6
0,4,6
0,3,6
1,3,6
1,4,6
1,4,7
1,5,7
1,5,6
2,5,6
1,5,6
1,5,7
5,6,0
5,0,0
6,0,0
6,1,0
6,2,0
0,2,0
0,1,0
0,2,0
0,1,0
6,1,0
6,0,0
0,0,0
0,6,0
0,5,0
6,5,0
5,5,0
5,5,19
4,5,19
5,5,19
5,6,19
1,6,8
1,6,9
0,6,9
0,6,8
0,6,9
0,5,9
0,5,8
