c,Rg
0,2.4134546395364467
1,2.4068867524252155
2,1.5433894728162427
3,1.724476113954612
4,1.6614865898345372
5,1.5743494142660963
6,1.8413054986068986
7,2.305703033111593
8,2.496281447213034
9,1.7238654636890895
10,2.019577424116243
11,1.045406147198303
12,1.4645481171337456
13,1.7377278247470171
14,1.473759217307902
15,1.7566691316807497
16,2.321929609656589
17,2.1612817518778065
18,1.3861697282800547
19,1.4234358395445859
20,1.7814444234665305
21,2.4273912911601205
22,2.659714998829762
23,1.7768099956382506
24,2.0573156536856465
25,2.1917620233045376
26,1.8429467851785628
27,2.3720261281444603
28,1.8872688719151811
29,1.8654372318306505
30,2.150034183030586
31,1.9910959834724191
32,2.0470000450903756
33,2.238968124426964
34,2.365381268928965
35,2.401169012168865
