c,x,y,z
0,4.06409,5.39399,3.88911
1,7.21864,2.03502,12.15108
2,1.73464,0.61982,19.1715
3,1.26146,6.77433,8.60258
4,7.18956,4.52095,6.85083
5,6.80328,6.63604,19.72177
6,1.33834,2.44987,11.03998
7,1.05311,1.87238,19.47134
8,7.23961,5.3503,10.10475
9,3.99196,0.78396,7.70037
10,2.64647,4.34455,17.94002
11,5.02072,1.55646,11.91049
12,2.21083,7.02456,15.20654
13,2.47405,4.9388,10.70037
14,3.21558,3.02338,2.21115
15,2.04165,1.82385,9.97392
16,4.49902,3.05687,10.3587
17,5.24557,5.63851,0.73386
18,6.30883,1.78962,4.13053
19,5.65195,2.3792,6.65144
20,5.603,4.55013,6.74972
21,2.67523,2.9352,9.00715
22,6.87084,1.0,15.1208
23,4.05311,1.60786,19.31518
24,3.04674,5.98209,7.26
25,0.25771,5.80022,13.85472
26,4.02444,6.25396,0.42891
27,6.14244,0.89399,11.56077
28,5.70163,3.45167,0.06051
29,1.62465,3.08684,7.93908
30,1.29126,0.84222,10.65001
31,7.25,3.23894,15.89924
32,3.00342,2.78584,8.94441
33,2.23807,2.10982,17.92353
34,7.12892,0.54508,10.98448
35,1.95374,0.22567,5.68872
