c,Rg
0,2.3100967045126053
1,1.5369544053419413
2,1.9033504506790124
3,2.679600844640858
4,2.121228142515557
5,1.899343533961142
6,1.6879228603819547
7,1.5086409061469863
8,2.6787254227710613
9,1.5107728105178488
10,2.0677762732703937
11,1.4429719662557547
12,1.7909217678335367
13,1.9046829078353171
14,2.6956913252262398
15,2.1366892650313005
16,2.0273961815589967
17,2.076921650736975
18,1.5679894290778873
19,2.466415352388968
20,1.6113420738626543
21,1.712568057567348
22,1.491852981932201
23,2.0577732836491003
24,1.3938567245595939
25,2.344766265814143
26,2.176590506939695
27,1.924976145306741
28,1.3454147673487162
29,1.3171660462523318
30,1.7133289631883306
31,2.31946894167609
32,2.4508770197829186
33,2.840607164850501
34,1.2799363350573338
35,1.7042209209782635
