c,x,y,z
0,0.73847,4.34455,5.59697
1,0.02724,1.96323,13.21033
2,0.03965,3.14597,5.00479
3,3.71038,5.53709,3.25148
4,6.3536,1.6884,19.36513
5,4.73902,6.99383,14.6495
6,4.94689,2.22491,17.05391
7,2.29749,4.5,11.39671
8,6.77307,3.69661,8.80974
9,0.95178,3.3116,4.8663
10,2.67355,2.34553,16.47225
11,3.23362,3.79627,1.94886
12,6.26127,6.32174,18.31921
13,6.55875,5.12942,11.655
14,6.90461,5.03677,2.85252
15,4.1643,3.35565,12.70614
16,2.37318,5.65021,4.0
17,5.63552,2.5,16.20279
18,1.98485,1.4152,6.25026
19,1.63538,0.13167,3.85057
20,6.87512,5.48033,7.50476
21,0.56829,7.36009,9.15723
22,5.79544,3.04142,13.6928
23,7.06727,3.76435,2.00238
24,1.5,2.95858,7.68746
25,1.25279,3.17615,8.04612
26,3.0,0.09803,14.39972
27,1.54558,2.5,14.00238
28,4.32715,4.75816,20.40814
29,4.44354,5.65919,0.98712
30,1.15593,2.16884,13.66997
31,1.95892,3.64458,19.33525
32,6.68542,4.5,8.10076
33,7.38039,5.73496,13.10359
34,6.37503,5.46965,18.91789
35,4.71887,3.25003,6.80821
