c,x,y,z
0,5.38491,3.97893,3.18717
1,5.5,5.99467,15.15108
2,1.54659,0.57582,15.39972
3,1.5,3.06999,6.78391
4,1.77231,2.96053,13.85773
5,5.45519,7.18945,5.45442
6,2.75075,3.31255,5.61311
7,5.32519,1.72807,19.09068
8,2.84582,4.60199,15.34856
9,4.6952,3.65971,7.12702
10,2.48115,3.34455,3.90312
11,2.94689,1.32179,8.87193
12,3.78962,3.8415,19.11431
13,3.6497,1.21377,13.0544
14,3.65196,5.64435,1.4685
15,2.6884,7.12619,14.69466
16,4.33735,4.0,7.04888
17,2.71038,1.74859,2.15414
18,3.04423,2.78962,1.10076
19,7.12632,0.70193,6.19705
20,2.48115,1.419,17.15205
21,0.88063,4.97855,16.24637
22,3.75453,4.20251,8.80586
23,4.03201,7.25,7.44925
24,5.74208,2.25279,18.30525
25,0.15995,5.38964,11.5
26,2.59826,4.56076,12.34856
27,4.79685,0.47721,1.95081
28,3.8415,3.55418,13.71322
29,1.41465,2.63304,1.23039
30,5.78357,5.48396,6.59887
31,0.36084,0.50858,2.19414
32,2.69163,0.21324,18.59981
33,3.96323,0.22471,13.92311
34,0.38464,3.00675,19.80401
35,3.95424,1.55208,13.1956
