c,x,y,z
0,2.44582,4.77144,14.20132
1,4.75835,4.54833,8.8494
2,2.92159,5.13253,7.99526
3,3.95858,6.65377,12.93003
4,2.2914,3.36462,0.02745
5,4.94148,1.36063,2.17978
6,1.13253,5.18253,19.44146
7,2.01183,4.25279,3.5
8,4.51885,3.18232,6.90022
9,2.56904,3.01797,16.95388
10,7.142,1.55418,3.32106
11,4.92159,5.44792,3.79868
12,4.36596,3.36975,17.6866
13,4.04737,7.37162,3.26636
14,3.28962,2.53539,9.45731
15,4.1585,5.7994,2.9976
16,1.19294,1.10601,10.94439
17,1.37433,6.9124,5.44949
18,3.76106,2.59826,10.19893
19,4.73632,5.73188,5.79868
20,5.59277,0.39292,5.95254
21,1.71038,4.62788,13.89924
22,3.62191,6.33743,8.77653
23,2.79749,4.84023,18.45041
24,5.66166,0.25771,11.69466
25,2.6497,7.49617,19.34
26,1.85403,4.5174,16.09789
27,6.20404,6.01322,14.71677
28,2.05032,2.28366,10.04612
29,6.86074,5.98439,12.25383
30,3.73485,4.49891,17.10076
31,5.60199,7.33657,16.34856
32,4.44543,2.89756,13.80295
33,6.90488,7.37381,16.05087
34,2.05311,3.92788,15.35188
35,0.7205,3.5181,10.78689
