c,x,y,z
0,2.45326,1.95374,12.54168
1,3.39447,3.4506,4.39152
2,6.3116,1.13253,7.20424
3,6.25775,6.90887,7.5
4,3.88652,2.25141,7.84292
5,4.97496,3.89006,15.55856
6,2.39801,3.86747,4.55601
7,2.55013,4.29749,11.97819
8,1.64146,4.85106,2.01902
9,0.51545,4.76504,18.53595
10,1.37669,4.21558,5.6529
11,4.14254,3.85746,18.67139
12,0.84438,3.59156,13.19316
13,5.6757,3.95741,15.99764
14,1.45492,2.5492,8.0
15,5.55208,2.1753,10.1525
16,2.3048,3.6497,13.84586
17,4.78962,6.17572,14.96199
18,5.35189,2.10154,3.44579
19,0.89662,3.15325,4.25868
20,3.85018,4.94061,16.85657
21,5.89762,2.89878,18.98951
22,3.10601,5.33161,7.05039
23,3.88371,3.68878,16.34999
24,0.4057,1.63538,20.05591
25,4.52697,4.2746,16.50526
26,3.85746,2.1753,15.95344
27,0.04639,5.92911,14.20623
28,0.16105,0.90341,11.89543
29,4.55208,0.2407,6.14943
30,5.03765,3.14415,8.03459
31,6.5,7.41147,9.79576
32,5.07221,4.0,8.29477
33,3.54952,3.78962,14.94891
34,2.53266,2.73854,3.5
35,2.73894,3.96805,3.25148
