c,Rg
0,2.573472245896582
1,2.0541171733374908
2,2.015262547709355
3,2.1161771092940214
4,1.766922129891411
5,2.136862786095542
6,1.9282624620886026
7,1.83043210882021
8,1.8836395384733249
9,2.2951060832562837
10,1.7064965352733652
11,2.982640311469018
12,1.2708279874554227
13,1.5548882427042785
14,2.4961208095362695
15,1.5860188299008307
16,1.9825335944442404
17,1.6232281465339369
18,1.7854637148371293
19,1.5412604500213454
20,1.6144314008653327
21,2.4860518954760376
22,1.243234858986829
23,1.1150121047325
24,1.7362780982319626
25,2.440278986222682
26,1.4944024290665485
27,1.5537412490179954
28,1.4575852896142991
29,2.2818881093515517
30,1.7950495432995717
31,1.8087695750703017
32,2.598315728197788
33,2.0205399003484192
34,1.3515461695036541
35,2.421307877449706
