x,y,z
0,1,16
0,1,15
0,1,16
0,1,15
0,1,16
6,1,16
6,2,16
6,3,16
6,4,16
6,5,16
6,5,15
6,5,14
6,6,14
6,6,15
0,6,15
0,6,14
0,0,14
0,0,15
6,0,15
0,0,15
2,2,7
2,2,8
2,3,8
2,3,9
3,3,9
3,3,8
4,3,8
5,3,8
5,4,8
4,4,8
5,4,8
5,4,7
5,4,8
6,4,8
6,4,7
6,5,7
6,5,6
5,5,6
4,5,6
4,6,6
6,0,2
5,0,2
5,0,1
5,0,0
6,0,0
6,0,1
6,1,1
6,0,1
5,0,1
6,0,1
5,0,1
5,0,0
6,0,0
6,1,0
5,1,0
5,2,0
5,3,0
5,4,0
5,4,1
5,4,0
5,4,10
6,4,10
0,4,10
0,5,10
0,5,11
0,4,11
6,4,11
6,4,12
5,4,12
5,5,12
4,5,12
4,5,13
5,5,13
5,5,14
4,5,14
4,5,15
5,5,15
5,5,14
6,5,14
5,5,14
1,4,19
1,4,0
0,4,0
0,5,0
1,5,0
2,5,0
3,5,0
3,4,0
3,4,19
3,4,18
2,4,18
2,4,19
2,4,18
1,4,18
1,4,17
1,5,17
2,5,17
2,6,17
1,6,17
0,6,17
3,5,18
3,5,17
2,5,17
2,5,16
1,5,16
2,5,16
2,6,16
2,5,16
2,4,16
2,3,16
1,3,16
1,4,16
1,5,16
0,5,16
0,4,16
1,4,16
1,4,15
1,3,15
1,3,14
1,4,14
2,3,7
2,2,7
1,2,7
0,2,7
6,2,7
0,2,7
0,3,7
1,3,7
1,2,7
2,2,7
2,1,7
2,0,7
2,0,6
1,0,6
1,0,5
1,1,5
1,1,6
0,1,6
0,1,5
6,1,5
4,0,16
4,6,16
3,6,16
3,5,16
2,5,16
1,5,16
0,5,16
1,5,16
0,5,16
0,5,17
6,5,17
0,5,17
0,5,18
1,5,18
1,4,18
1,4,17
1,4,18
1,4,19
1,4,18
1,4,17
5,1,4
6,1,4
6,1,5
6,2,5
5,2,5
5,2,6
5,1,6
6,1,6
6,1,7
0,1,7
1,1,7
1,0,7
0,0,7
0,0,6
0,0,7
0,6,7
0,6,6
0,5,6
0,5,7
1,5,7
3,0,15
3,1,15
4,1,15
5,1,15
5,0,15
5,0,16
6,0,16
6,1,16
0,1,16
0,0,16
1,0,16
1,6,16
1,0,16
1,6,16
0,6,16
1,6,16
1,0,16
0,0,16
0,0,17
0,0,18
0,3,14
6,3,14
5,3,14
5,4,14
5,5,14
5,5,15
5,6,15
5,6,16
4,6,16
4,6,17
5,6,17
6,6,17
6,5,17
6,5,18
6,6,18
6,6,17
6,5,17
6,5,18
6,5,19
0,5,19
4,5,12
4,4,12
5,4,12
6,4,12
5,4,12
5,4,11
5,4,12
5,5,12
5,6,12
5,6,11
5,5,11
4,5,11
4,4,11
4,5,11
4,5,10
4,4,10
4,3,10
5,3,10
5,4,10
5,4,11
0,0,5
6,0,5
5,0,5
5,1,5
5,1,6
5,0,6
5,0,5
4,0,5
3,0,5
3,0,6
4,0,6
3,0,6
3,0,5
3,1,5
3,0,5
3,0,6
2,0,6
2,0,5
2,6,5
2,0,5
4,6,19
3,6,19
3,5,19
3,4,19
3,3,19
3,3,18
2,3,18
2,4,18
1,4,18
0,4,18
0,3,18
0,2,18
1,2,18
0,2,18
0,1,18
6,1,18
6,0,18
6,1,18
0,1,18
0,1,17
0,2,2
1,2,2
0,2,2
1,2,2
1,2,1
2,2,1
3,2,1
4,2,1
4,2,0
3,2,0
4,2,0
4,2,1
3,2,1
4,2,1
4,2,2
4,2,1
4,3,1
4,2,1
4,3,1
4,4,1
0,1,18
0,1,19
0,0,19
0,0,0
0,0,19
1,0,19
1,0,18
2,0,18
2,0,17
1,0,17
2,0,17
2,0,18
2,6,18
2,6,17
2,0,17
1,0,17
1,1,17
1,0,17
0,0,17
1,0,17
0,3,7
6,3,7
6,2,7
6,1,7
5,1,7
5,2,7
5,3,7
4,3,7
5,3,7
5,4,7
6,4,7
6,3,7
5,3,7
6,3,7
6,4,7
6,4,6
5,4,6
6,4,6
5,4,6
5,4,7
4,6,19
3,6,19
4,6,19
3,6,19
2,6,19
2,6,0
2,6,1
2,5,1
2,6,1
3,6,1
3,6,2
4,6,2
4,0,2
4,0,3
4,0,4
4,6,4
4,5,4
5,5,4
5,5,5
6,5,5
2,6,19
2,0,19
2,6,19
