c,x,y,z
0,2.94689,3.49754,5.74841
1,6.15562,4.10601,0.8581
2,2.5,1.0729,2.35188
3,6.42722,2.02072,13.70326
4,3.47516,7.31567,14.55547
5,6.05429,4.82774,0.71094
6,0.62497,1.05767,17.65072
7,3.54665,3.60199,12.02468
8,4.39276,4.66839,10.30248
9,0.96141,4.10601,3.86761
10,3.88089,2.66839,10.85057
11,0.13062,5.96215,13.59981
12,2.31915,5.03106,9.0
13,0.00192,1.74766,9.1525
14,0.30782,7.03949,8.65072
15,7.13089,6.71785,16.14777
16,5.04142,4.14571,5.94913
17,1.98182,5.68369,14.1956
18,7.27925,3.94313,18.27462
19,4.21038,1.08411,1.61751
20,2.66141,5.95307,19.11321
21,3.04401,3.40052,12.5
22,1.51778,2.6884,17.54168
23,2.91142,3.4819,5.54208
24,1.40521,0.79149,15.24797
25,3.34272,0.57379,7.59179
26,2.22494,5.94441,4.37137
27,6.3885,6.04818,4.9089
28,6.99383,7.34669,18.69943
29,7.42639,3.29749,9.25388
30,1.5,1.84428,15.2909
31,3.03677,6.68404,7.39924
32,5.09826,4.24048,6.44779
33,2.45335,1.9909,2.5965
34,6.36063,1.25792,19.78637
35,1.49013,1.01392,12.2503
