c,Rg
0,1.6875114389538224
1,2.1495973348048234
2,2.254988590725017
3,1.8508955409206647
4,1.3657747786146879
5,1.3795467462540008
6,1.387518480525575
7,2.162214528371318
8,2.3530458365488762
9,2.232534866513847
10,1.8663931962477784
11,1.3273408323034441
12,2.0005936327500398
13,1.739528907089503
14,1.5628315399939945
15,1.2022364225475788
16,1.4903197685060745
17,2.0928077534737866
18,1.2791360162234506
19,1.8216904277346357
20,1.6976163232309003
21,1.7453361888472945
22,2.0103422801354
23,1.9389354935634142
24,1.7849938400734044
25,1.6502391891480461
26,2.159998824282088
27,2.538854718746231
28,1.6122811370849686
29,1.313438551817328
30,2.5906134345749083
31,1.582103356326634
32,1.2979353067468347
33,1.9330288235305753
34,1.843882337487943
35,1.568993042846271
