c,x,y,z
0,6.89653,0.10347,3.1976
1,6.32607,2.57297,6.79628
2,4.88281,6.39401,17.49519
3,3.97928,5.12076,5.30055
4,2.5703,4.02107,0.13002
5,3.55728,2.76649,2.70132
6,5.5,1.3181,7.5178
7,0.43215,4.28962,5.74132
8,2.0662,3.21038,18.75208
9,2.1585,6.26153,0.13546
10,1.54558,3.40758,11.74972
11,6.46478,4.78113,13.54933
12,3.24346,5.72978,12.29963
13,5.09941,6.57194,15.19991
14,1.59826,5.02244,11.86088
15,6.81061,0.26896,1.70326
16,3.9005,2.23342,5.76042
17,7.25,5.8169,15.50948
18,6.47029,6.53535,0.90826
19,1.69661,5.59221,13.15859
20,2.00652,5.45335,4.20623
21,3.86596,4.16721,17.81202
22,2.78113,0.66312,10.70037
23,3.74228,0.65672,18.90303
24,5.07606,3.4659,17.99521
25,0.7926,2.46827,8.24907
26,4.84046,1.44106,11.30872
27,5.05311,4.21577,14.39778
28,2.46235,2.59826,19.76764
29,0.45555,3.46655,14.34163
30,4.51885,5.56956,2.65216
31,4.81812,1.03725,6.65216
32,5.76456,3.1884,3.70037
33,4.88301,2.3503,15.09981
34,4.17619,5.09156,19.39154
35,2.65503,0.79275,11.14777
