c,Rg
0,1.8017953786432024
1,1.9305667869566183
2,2.356342552580163
3,1.7864431244794783
4,1.8413778796596858
5,2.2762167397899526
6,2.0415089250111054
7,1.689844081653689
8,1.5265220982023155
9,1.2920862263022541
10,2.2397706876821117
11,1.8198484808631734
12,1.6430415304854589
13,2.492818135865511
14,1.4522812230763018
15,2.1398257607104374
16,1.879751610186835
17,1.9673395660129445
18,1.938699623020544
19,1.8568313916185282
20,1.7206992885742702
21,2.2192819611306716
22,2.1144070023058474
23,2.0470326054071535
24,1.6184648010383171
25,1.7942074231537446
26,1.7375906517071273
27,1.9763006492181294
28,1.5764356437863234
29,1.6468891282961338
30,1.8696964540266954
31,1.7451641818465102
32,1.5644004518025427
33,2.019887086373889
34,1.594520718021563
35,1.5527577620478992
