c,x,y,z
0,5.44792,0.79041,17.94782
1,7.42224,1.92394,1.29868
2,5.04985,4.64435,17.84795
3,6.0,1.39399,13.34346
4,5.54833,5.89399,4.94701
5,5.03677,5.25279,6.60124
6,6.87513,5.5848,5.80123
7,2.18166,6.19728,18.54783
8,2.69419,3.21256,6.60124
9,3.55418,4.5252,13.27219
10,6.65168,0.84932,8.75208
11,3.1173,3.44987,0.61303
12,6.1585,0.38464,12.91097
13,4.98075,5.8116,17.15394
14,3.0478,3.28113,8.79486
15,5.61245,6.18107,11.18508
16,7.38039,2.13822,14.0
17,0.8476,2.94689,18.80009
18,6.25896,5.05311,5.89924
19,2.115,2.07306,18.44925
20,4.62979,1.33834,2.10171
21,3.79749,1.58084,15.65144
22,4.18424,2.07606,16.55878
23,4.54857,1.0978,3.70132
24,6.10601,5.39801,10.09505
25,0.64549,5.53163,9.40066
26,5.40174,3.13692,11.59311
27,4.88915,1.37768,1.55408
28,5.12208,0.6115,17.55003
29,2.09187,5.12421,17.34784
30,4.93957,5.93388,8.05299
31,4.90888,2.02145,0.17357
32,5.18057,4.15383,15.40066
33,1.44987,0.5948,16.10076
34,0.96275,1.60458,7.24912
35,4.5,6.17347,12.296
