c,Rg
0,2.1929274501679257
1,2.4660465433969407
2,3.2545925541148772
3,1.3912735904199434
4,1.9508473869577803
5,2.4632572273516216
6,2.497905183728958
7,1.8199530203277225
8,1.8216082438878016
9,1.8513484000857319
10,2.1436952039644073
11,1.9633628685752407
12,1.4089993693398162
13,1.9987407736372418
14,1.7453142727314184
15,1.8168179868660483
16,1.712777731668648
17,2.301207159079773
18,2.0129979600834176
19,1.5184469640063165
20,1.9107594079318309
21,1.837085895133921
22,2.336649104208845
23,2.4433366232674527
24,1.6361066438958065
25,1.6301244729161022
26,1.5665404331838997
27,1.609529208775038
28,1.529527427802457
29,1.7011620725551106
30,2.0266730041622405
31,1.854265537618601
32,1.704208169590793
33,1.079423926777612
34,1.2518310062863918
35,1.982119606532361
