x,y,z
6,1,3
6,0,3
6,0,4
5,0,4
5,0,5
5,6,5
4,6,5
4,6,4
4,5,4
4,5,3
4,4,3
5,4,3
6,4,3
6,4,2
0,4,2
1,4,2
1,3,2
0,3,2
6,3,2
5,3,2
6,6,11
0,6,11
0,5,11
0,4,11
0,3,11
0,2,11
0,2,12
0,1,12
0,2,12
0,2,11
0,1,11
0,0,11
6,0,11
6,1,11
6,2,11
5,2,11
5,2,10
4,2,10
4,2,11
4,2,12
1,5,10
0,5,10
0,6,10
0,5,10
0,5,11
0,5,12
1,5,12
1,5,11
1,6,11
1,6,10
1,6,11
1,6,12
1,6,13
1,6,12
1,0,12
1,0,11
1,0,10
1,0,9
1,0,10
1,0,9
6,4,19
6,5,19
6,4,19
5,4,19
5,4,18
5,4,19
5,3,19
5,3,0
5,3,19
5,3,0
5,3,1
5,3,0
4,3,0
4,3,1
4,3,2
4,4,2
4,4,1
4,4,2
5,4,2
5,5,2
1,0,7
2,0,7
2,1,7
3,1,7
3,2,7
2,2,7
3,2,7
3,2,8
3,2,9
3,2,10
3,1,10
3,1,11
3,2,11
3,3,11
3,3,10
2,3,10
1,3,10
1,4,10
1,3,10
1,2,10
3,3,15
4,3,15
4,3,14
4,3,13
4,3,14
4,3,15
3,3,15
3,3,14
3,4,14
3,4,15
3,3,15
3,2,15
2,2,15
2,3,15
2,3,14
2,3,13
1,3,13
1,4,13
2,4,13
2,4,12
2,2,2
3,2,2
3,3,2
3,2,2
3,2,3
3,1,3
3,2,3
3,2,4
3,3,4
3,3,3
3,4,3
3,5,3
2,5,3
3,5,3
2,5,3
2,5,4
3,5,4
2,5,4
2,4,4
2,4,3
1,2,9
2,2,9
2,3,9
1,3,9
2,3,9
3,3,9
3,4,9
3,3,9
3,4,9
2,4,9
2,5,9
2,5,10
3,5,10
3,5,11
3,5,10
3,5,11
3,6,11
3,5,11
3,5,12
3,5,11
5,0,19
5,1,19
4,1,19
4,0,19
5,0,19
5,0,18
5,1,18
5,0,18
6,0,18
6,6,18
6,5,18
0,5,18
0,6,18
0,6,17
1,6,17
1,5,17
1,5,18
1,5,17
1,5,16
0,5,16
6,3,15
6,4,15
6,3,15
5,3,15
5,3,16
5,2,16
5,2,15
5,1,15
5,0,15
5,0,14
5,1,14
4,1,14
4,1,15
5,1,15
5,0,15
5,0,14
5,1,14
5,1,15
5,2,15
5,2,14
4,3,3
4,2,3
4,3,3
4,3,4
3,3,4
4,3,4
5,3,4
5,3,5
5,3,4
5,2,4
5,3,4
5,3,5
5,3,6
5,2,6
6,2,6
6,2,7
0,2,7
0,3,7
6,3,7
6,3,6
0,0,0
1,0,0
1,6,0
1,5,0
0,5,0
6,5,0
6,5,19
6,5,18
6,6,18
5,6,18
5,6,19
5,6,0
4,6,0
4,6,1
4,6,0
5,6,0
5,0,0
5,1,0
5,2,0
5,3,0
1,3,3
1,2,3
2,2,3
2,3,3
2,3,4
3,3,4
3,3,3
3,2,3
3,3,3
4,3,3
4,4,3
4,4,4
5,4,4
5,4,3
5,4,4
5,4,5
6,4,5
6,3,5
6,4,5
0,4,5
4,2,13
4,3,13
5,3,13
5,3,12
5,4,12
5,4,13
6,4,13
6,4,12
5,4,12
5,3,12
5,4,12
4,4,12
4,3,12
3,3,12
3,2,12
3,3,12
2,3,12
1,3,12
1,3,11
1,3,12
1,4,6
1,4,5
2,4,5
2,4,6
2,4,5
2,4,4
3,4,4
2,4,4
1,4,4
1,4,3
0,4,3
1,4,3
2,4,3
1,4,3
1,4,2
2,4,2
3,4,2
4,4,2
4,5,2
4,4,2
4,4,10
4,4,9
4,3,9
4,4,9
4,5,9
4,5,8
4,4,8
4,5,8
4,6,8
4,6,9
4,6,10
5,6,10
5,0,10
5,0,9
5,0,10
5,0,11
5,1,11
5,0,11
5,0,10
5,6,10
3,4,12
2,4,12
2,3,12
2,4,12
1,4,12
0,4,12
1,4,12
1,3,12
0,3,12
0,3,13
1,3,13
1,3,12
2,3,12
2,3,13
2,4,13
2,3,13
2,2,13
2,3,13
2,3,14
2,2,14
4,3,3
5,3,3
5,3,4
4,3,4
4,2,4
5,2,4
4,2,4
4,2,3
4,2,2
4,2,3
4,3,3
4,3,4
3,3,4
3,4,4
4,4,4
3,4,4
3,3,4
3,4,4
3,5,4
3,5,3
0,4,8
0,4,9
1,4,9
0,4,9
1,4,9
1,4,10
2,4,10
3,4,10
4,4,10
4,5,10
3,5,10
2,5,10
1,5,10
1,5,11
2,5,11
2,6,11
2,0,11
2,0,12
1,0,12
1,0,13
0,1,4
0,1,3
0,2,3
0,2,4
0,2,3
0,3,3
0,3,2
0,3,1
1,3,1
0,3,1
0,3,0
1,3,0
1,2,0
0,2,0
0,3,0
0,3,19
1,3,19
1,3,18
1,2,18
1,2,19
4,0,17
4,0,16
4,0,17
4,0,16
4,6,16
5,6,16
6,6,16
0,6,16
0,6,17
6,6,17
0,6,17
0,5,17
6,5,17
6,6,17
6,6,18
6,0,18
6,1,18
5,1,18
5,1,17
5,1,16
1,0,18
1,1,18
1,0,18
1,0,17
1,1,17
1,2,17
1,2,16
2,2,16
2,1,16
3,1,16
2,1,16
3,1,16
3,1,15
4,1,15
5,1,15
5,0,15
5,6,15
5,0,15
5,0,14
5,6,14
6,1,5
5,1,5
6,1,5
0,1,5
0,1,6
0,2,6
0,2,7
6,2,7
6,2,8
6,2,7
6,3,7
6,3,6
6,3,7
6,3,6
0,3,6
0,3,5
0,3,4
6,3,4
0,3,4
1,3,4
0,2,17
0,3,17
1,3,17
1,4,17
1,5,17
1,6,17
1,6,18
1,5,18
1,4,18
1,3,18
2,3,18
2,4,18
1,4,18
1,4,19
1,4,18
0,4,18
0,4,19
0,4,0
0,4,1
0,5,1
2,0,6
1,0,6
1,6,6
1,0,6
1,0,5
0,0,5
0,0,6
0,0,5
0,6,5
0,0,5
0,1,5
0,0,5
0,0,4
0,0,5
0,0,4
0,0,5
1,0,5
1,0,6
1,6,6
0,6,6
6,4,5
6,5,5
5,5,5
4,5,5
3,5,5
3,6,5
4,6,5
4,5,5
4,5,6
4,5,7
3,5,7
3,4,7
3,4,6
3,4,5
3,5,5
3,6,5
2,6,5
3,6,5
2,6,5
2,6,6
2,3,1
3,3,1
3,4,1
3,3,1
2,3,1
2,3,2
2,3,1
2,3,0
3,3,0
3,2,0
4,2,0
4,3,0
5,3,0
6,3,0
6,3,1
6,4,1
5,4,1
4,4,1
3,4,1
3,3,1
4,1,15
3,1,15
3,2,15
4,2,15
4,3,15
4,4,15
3,4,15
2,4,15
2,4,14
2,4,13
1,4,13
1,3,13
1,3,12
0,3,12
6,3,12
6,3,13
5,3,13
5,2,13
6,2,13
0,2,13
2,4,18
2,3,18
1,3,18
1,3,19
0,3,19
0,3,0
0,3,1
0,2,1
1,2,1
1,3,1
0,3,1
0,2,1
0,3,1
0,3,2
6,3,2
6,2,2
6,1,2
6,1,3
6,2,3
6,3,3
3,2,11
3,1,11
4,1,11
4,0,11
4,1,11
3,1,11
3,2,11
3,3,11
4,3,11
4,3,12
4,3,13
4,2,13
3,2,13
3,1,13
3,0,13
3,0,12
4,0,12
4,0,13
4,0,14
5,0,14
4,3,19
3,3,19
3,4,19
3,3,19
2,3,19
2,3,0
3,3,0
2,3,0
3,3,0
3,3,1
3,3,0
2,3,0
2,3,19
2,4,19
3,4,19
3,4,18
3,4,19
3,5,19
4,5,19
5,5,19
4,0,3
4,6,3
4,6,2
4,6,1
4,6,2
5,6,2
6,6,2
6,6,3
5,6,3
5,0,3
5,1,3
5,1,2
5,1,3
4,1,3
3,1,3
3,2,3
3,1,3
3,1,2
3,1,1
4,1,1
2,2,17
2,3,17
2,4,17
2,4,16
1,4,16
0,4,16
0,4,17
6,4,17
5,4,17
5,5,17
5,5,18
5,4,18
5,4,19
5,4,18
4,4,18
4,3,18
3,3,18
3,2,18
3,3,18
4,3,18
4,3,14
4,3,15
4,4,15
4,3,15
5,3,15
5,3,16
5,3,15
5,2,15
5,2,14
5,3,14
5,3,13
5,2,13
5,1,13
6,1,13
0,1,13
1,1,13
1,0,13
1,0,12
1,1,12
1,1,13
0,0,3
1,0,3
0,0,3
0,6,3
0,6,2
6,6,2
6,5,2
0,5,2
1,5,2
2,5,2
1,5,2
1,4,2
2,4,2
3,4,2
3,4,3
2,4,3
2,4,2
2,3,2
2,3,1
2,3,2
6,0,8
5,0,8
5,0,7
6,0,7
0,0,7
0,1,7
0,2,7
0,1,7
0,1,6
0,1,5
1,1,5
1,0,5
1,6,5
1,6,4
1,6,3
0,6,3
6,6,3
6,0,3
5,0,3
5,0,2
