c,x,y,z
0,7.25,0.38443,15.70229
1,4.90084,4.28113,8.00483
2,5.89399,0.86295,1.09697
3,5.85351,5.1585,12.8494
4,2.04626,5.05939,19.21915
5,1.9388,4.87265,16.40261
6,1.41181,1.95374,6.90689
7,1.42482,5.34231,17.39252
8,7.33146,1.09368,6.61278
9,0.66804,0.49322,16.39457
10,6.07144,5.69151,16.80818
11,5.14597,4.87792,11.65216
12,3.94684,0.58318,5.84892
13,1.32794,2.97534,18.69943
14,3.91213,2.66141,1.60028
15,1.55646,0.52216,18.30911
16,6.00312,3.70163,7.30151
17,3.96596,6.43679,2.0841
18,5.41343,6.00778,19.17188
19,2.91555,3.12762,5.05087
20,0.23216,3.98075,13.0
21,0.10126,1.14597,10.40019
22,3.09893,4.5,15.59887
23,6.16697,4.60199,8.74347
24,3.59559,4.01925,18.5
25,2.55013,2.25279,18.5
26,6.94924,2.02288,12.74852
27,6.44314,0.98839,11.74494
28,6.61632,2.14597,6.79628
29,0.66852,6.12675,15.93183
30,1.97712,5.94689,14.85223
31,2.739,6.69218,14.89827
32,2.27234,5.11608,17.12783
33,3.52947,2.0364,11.2503
34,3.05311,7.41695,7.69656
35,2.09826,0.16977,1.67727
