x,y,z
0,5,0
0,5,19
0,5,0
0,5,19
1,5,19
1,6,19
0,6,19
1,6,19
1,5,19
1,6,19
2,6,19
2,6,0
3,6,0
2,6,0
1,6,0
1,6,1
1,6,2
1,0,2
1,1,2
2,1,2
3,0,4
3,0,5
3,1,5
3,1,4
3,0,4
3,0,5
3,0,4
4,0,4
5,0,4
5,1,4
4,1,4
4,2,4
4,2,5
4,1,5
4,1,6
4,1,7
3,1,7
3,2,7
3,3,7
3,3,6
1,3,7
1,2,7
0,2,7
0,2,8
0,2,7
0,2,6
1,2,6
0,2,6
0,1,6
6,1,6
6,1,7
6,2,7
6,3,7
5,3,7
5,3,6
5,3,7
5,3,6
5,4,6
5,4,7
5,4,6
4,0,10
3,0,10
2,0,10
2,0,9
1,0,9
1,0,8
0,0,8
6,0,8
6,0,7
6,1,7
6,0,7
6,6,7
6,5,7
0,5,7
1,5,7
2,5,7
2,6,7
1,6,7
0,6,7
6,6,7
6,2,9
0,2,9
0,2,8
0,2,9
0,3,9
0,3,8
6,3,8
5,3,8
6,3,8
6,2,8
6,1,8
6,0,8
6,1,8
6,2,8
5,2,8
5,1,8
4,1,8
5,1,8
6,1,8
6,1,7
2,6,15
2,6,14
3,6,14
3,6,15
3,6,16
3,6,15
3,6,14
4,6,14
5,6,14
5,0,14
6,0,14
5,0,14
6,0,14
5,0,14
5,1,14
5,0,14
5,1,14
5,1,13
6,1,13
6,0,13
5,2,6
4,2,6
4,2,5
4,2,4
5,2,4
6,2,4
6,3,4
6,3,3
5,3,3
6,3,3
0,3,3
0,2,3
0,1,3
0,1,2
0,1,1
6,1,1
6,0,1
6,0,0
6,0,19
6,6,19
1,4,10
1,3,10
1,4,10
1,5,10
1,5,11
1,4,11
0,4,11
0,3,11
1,3,11
1,4,11
1,5,11
0,5,11
0,5,12
0,4,12
0,4,11
1,4,11
2,4,11
2,4,12
2,4,13
2,4,12
6,0,16
6,0,17
5,0,17
4,0,17
4,0,18
4,6,18
5,6,18
5,5,18
5,4,18
5,4,19
5,5,19
5,6,19
5,0,19
5,1,19
4,1,19
4,1,0
4,2,0
4,3,0
4,2,0
5,2,0
2,1,2
3,1,2
4,1,2
4,1,1
3,1,1
3,1,2
4,1,2
4,2,2
4,2,1
4,3,1
4,3,0
5,3,0
5,3,1
5,2,1
5,2,2
5,1,2
5,0,2
5,6,2
5,5,2
5,5,3
5,1,8
5,2,8
5,2,7
6,2,7
5,2,7
5,2,8
5,2,7
5,3,7
6,3,7
6,2,7
6,2,6
6,2,7
6,1,7
6,2,7
0,2,7
6,2,7
6,2,8
6,1,8
6,1,9
6,0,9
6,1,17
6,1,16
6,2,16
0,2,16
0,2,17
0,2,16
1,2,16
1,3,16
1,3,15
2,3,15
2,4,15
2,4,14
1,4,14
1,3,14
1,3,15
1,3,14
1,3,15
1,3,14
1,2,14
1,2,13
0,0,19
0,6,19
0,0,19
0,0,0
0,0,19
6,0,19
6,0,0
6,1,0
5,1,0
6,1,0
6,1,19
6,2,19
5,2,19
5,2,0
5,3,0
4,3,0
4,4,0
4,5,0
5,5,0
5,6,0
6,5,18
6,6,18
6,6,17
6,0,17
6,0,18
6,0,17
6,0,16
0,0,16
1,0,16
1,0,15
1,0,16
1,1,16
0,1,16
0,1,17
6,1,17
6,2,17
0,2,17
0,3,17
0,3,16
0,4,16
3,0,18
3,1,18
3,1,17
3,2,17
3,2,16
3,2,15
3,3,15
3,4,15
3,3,15
4,3,15
3,3,15
3,3,14
3,3,15
3,2,15
2,2,15
1,2,15
1,3,15
0,3,15
0,3,16
0,4,16
0,0,8
0,0,7
0,0,6
0,0,7
6,0,7
6,0,6
5,0,6
5,1,6
5,2,6
6,2,6
0,2,6
0,2,5
0,1,5
0,0,5
0,0,4
0,0,5
6,0,5
6,6,5
6,6,6
0,6,6
0,2,8
0,2,9
0,2,8
1,2,8
1,2,9
0,2,9
6,2,9
5,2,9
5,3,9
6,3,9
5,3,9
5,3,10
5,3,11
5,2,11
4,2,11
4,2,12
4,3,12
4,3,11
4,3,10
4,4,10
3,4,4
3,4,5
3,4,6
2,4,6
3,4,6
3,4,7
2,4,7
2,4,6
2,4,5
2,5,5
2,6,5
1,6,5
1,5,5
1,6,5
1,5,5
1,5,6
1,4,6
2,4,6
2,4,5
2,4,6
0,2,6
0,1,6
1,1,6
1,0,6
1,0,5
1,1,5
1,0,5
2,0,5
3,0,5
4,0,5
5,0,5
5,1,5
5,2,5
5,2,4
6,2,4
6,1,4
6,1,3
6,1,4
0,1,4
0,0,4
2,5,0
2,6,0
1,6,0
0,6,0
1,6,0
1,6,1
0,6,1
0,5,1
6,5,1
6,5,2
6,4,2
6,4,1
6,5,1
6,5,0
6,5,1
5,5,1
5,5,2
5,6,2
5,0,2
5,6,2
2,5,6
2,6,6
2,0,6
3,0,6
3,0,7
3,6,7
2,6,7
2,5,7
2,5,6
1,5,6
2,5,6
1,5,6
1,4,6
1,4,7
1,3,7
1,3,8
0,3,8
1,3,8
2,3,8
3,3,8
0,0,6
0,6,6
0,0,6
0,0,5
0,0,4
0,6,4
0,6,3
0,0,3
6,0,3
6,6,3
6,6,4
6,6,3
0,6,3
0,6,4
0,5,4
0,5,5
0,5,4
1,5,4
1,6,4
1,5,4
3,2,2
3,2,3
2,2,3
2,2,4
2,2,5
1,2,5
1,2,6
1,1,6
1,1,5
0,1,5
6,1,5
5,1,5
4,1,5
4,2,5
4,3,5
3,3,5
3,4,5
3,3,5
3,3,6
3,4,6
1,4,14
1,4,15
1,4,16
1,4,15
1,4,14
1,5,14
1,4,14
0,4,14
0,4,13
1,4,13
1,3,13
1,3,14
1,3,15
1,4,15
1,4,16
1,3,16
1,3,17
1,4,17
