c,Rg
0,2.104542852426626
1,1.294157728176902
2,2.407395115493092
3,2.3657220856431973
4,1.8979605070970258
5,1.4842206559672992
6,1.3574675545662223
7,1.4956935500629798
8,2.5945640423585616
9,1.3730651909141094
10,1.2125047299701557
11,1.8826905258698254
12,1.196002342221787
13,1.928794171393101
14,1.5044211704838508
15,2.3664285087447707
16,1.6716242422865255
17,1.5283071266273673
18,1.5964269869305017
19,1.9108897389697819
20,2.1367624114299653
21,1.8938427024438957
22,1.9526829095887535
23,2.1298287365419784
24,1.2064423279212317
25,2.0750090110888677
26,2.0643798009571785
27,2.22558423215119
28,1.6613896108077721
29,2.0327331776207127
30,1.482703804136214
31,1.523420873199524
32,1.7502497197828655
33,2.2589878237830323
34,1.8071008220904554
35,2.1432980638725914
