c,Rg
0,1.508853048676378
1,1.9015150291543845
2,1.6346367132791308
3,2.0166778279883975
4,1.7806011066771805
5,1.5861444672223275
6,1.9909005010547363
7,2.0482617287104694
8,1.6783026159486256
9,1.4191400585565892
10,2.246208842583432
11,1.8278896488847458
12,1.8218827675511944
13,2.945033882895068
14,1.7738478713519936
15,1.4323336015747168
16,2.289858533643509
17,1.9451376229202908
18,1.6884259440378193
19,1.2628217687385659
20,1.8132761575943144
21,1.5354484202994252
22,2.091317040933775
23,2.9428792694400494
24,1.993665974680814
25,2.4044254825009657
26,1.6046004388943682
27,1.45510828359954
28,1.9651064865548638
29,1.8779626455816423
30,1.9155635977173924
31,2.1680371198159873
32,1.9692499337818954
33,1.639037303815871
34,1.2149009305289054
35,2.1435842401221374
