x,y,z
4,4,12
3,4,12
3,3,12
3,4,12
4,4,12
4,3,12
5,3,12
4,3,12
4,3,13
4,4,13
4,4,12
5,4,12
6,4,12
6,4,11
6,4,12
6,3,12
6,3,11
6,2,11
6,2,10
6,2,11
5,3,19
6,3,19
6,4,19
0,4,19
6,4,19
6,4,0
6,3,0
5,3,0
4,3,0
3,3,0
3,2,0
3,1,0
3,2,0
4,2,0
5,2,0
5,2,19
6,2,19
0,2,19
0,3,19
0,3,0
2,5,9
3,5,9
3,5,10
3,5,9
3,5,8
3,5,7
3,5,8
3,4,8
3,4,9
3,5,9
3,5,8
4,5,8
4,5,9
4,5,10
4,5,9
4,5,10
4,6,10
4,0,10
5,0,10
5,1,10
6,0,6
6,0,5
6,0,6
6,6,6
6,0,6
6,6,6
5,6,6
4,6,6
5,6,6
5,6,5
5,5,5
5,4,5
5,5,5
4,5,5
3,5,5
3,5,6
3,5,5
2,5,5
1,5,5
1,5,4
3,5,10
3,5,9
3,6,9
3,0,9
3,6,9
4,6,9
3,6,9
3,5,9
3,4,9
4,4,9
4,4,10
4,4,9
4,4,10
4,3,10
4,3,11
4,3,10
3,3,10
3,2,10
3,2,9
3,1,9
1,5,5
1,5,6
0,5,6
0,4,6
1,4,6
1,3,6
1,4,6
1,5,6
1,6,6
1,5,6
1,5,7
1,5,8
1,4,8
1,5,8
1,5,9
0,5,9
0,6,9
1,6,9
1,5,9
1,5,8
2,6,11
2,0,11
3,0,11
3,1,11
3,2,11
4,2,11
4,3,11
4,3,10
4,4,10
3,4,10
2,4,10
1,4,10
1,4,9
1,4,10
1,4,9
2,4,9
2,4,10
2,4,11
3,4,11
2,4,11
1,3,6
0,3,6
1,3,6
2,3,6
2,3,7
2,2,7
1,2,7
1,2,8
2,2,8
3,2,8
3,1,8
2,1,8
2,1,9
2,1,10
3,1,10
3,2,10
3,1,10
3,2,10
4,2,10
4,2,11
2,3,13
2,4,13
2,4,12
2,4,13
2,4,12
2,4,13
2,4,12
2,5,12
1,5,12
1,5,11
0,5,11
0,4,11
0,4,10
1,4,10
2,4,10
2,4,9
1,4,9
2,4,9
1,4,9
1,4,10
6,5,3
6,4,3
6,4,4
6,4,3
6,5,3
6,6,3
6,6,2
0,6,2
0,5,2
0,6,2
0,6,1
0,6,2
0,6,3
6,6,3
6,6,4
0,6,4
0,5,4
0,4,4
0,4,3
6,4,3
1,2,15
1,2,14
1,2,13
1,1,13
1,1,12
0,1,12
0,0,12
0,6,12
0,5,12
0,5,13
0,5,14
0,5,13
0,4,13
0,4,12
0,5,12
6,5,12
6,5,13
0,5,13
0,5,12
