c,x,y,z
0,2.13253,1.50974,9.54147
1,4.97712,0.34476,19.3139
2,5.5,2.09187,2.14901
3,3.01818,4.23518,0.04946
4,6.54395,0.86755,10.65216
5,7.25,1.9388,16.14943
6,6.57023,5.16053,19.18169
7,7.12479,3.88195,12.45051
8,2.17619,7.45136,6.5
9,5.38964,3.99956,9.3769
10,3.36775,4.44582,15.49052
11,4.8514,6.71382,7.74377
12,3.5,5.6497,8.96435
13,3.39399,4.04052,12.20462
14,0.17798,4.7219,15.04656
15,1.20373,4.37535,19.90065
16,5.86747,0.53714,3.70037
17,4.58309,5.21541,8.80151
18,6.83442,4.46357,14.10874
19,3.2946,5.50871,13.58859
20,1.50055,2.08094,19.852
21,2.86747,4.94689,4.99762
22,3.94939,6.83415,0.86364
23,0.83656,3.41136,2.00474
24,1.14597,5.30661,18.34928
25,4.61751,7.04798,17.94701
26,5.55208,1.05174,15.79868
27,7.17759,3.57606,11.71322
28,6.72198,2.87657,1.33193
29,3.57942,1.96053,3.04827
30,3.64153,3.41465,3.04612
31,1.22213,3.98182,19.58632
32,2.66292,4.26146,4.55027
33,2.00617,2.60016,7.39201
34,4.38994,0.67361,18.74852
35,4.82034,0.38514,13.3514
