x,y,z
1,0,4
1,0,5
1,0,4
1,1,4
1,0,4
1,1,4
1,2,4
2,2,4
2,3,4
3,3,4
3,2,4
3,3,4
4,3,4
4,4,4
5,4,4
5,4,3
5,4,4
5,3,4
5,4,4
4,4,4
1,6,1
1,6,2
1,5,2
1,6,2
1,0,2
0,0,2
0,0,3
0,0,4
0,6,4
0,6,5
0,6,4
0,6,5
0,6,4
0,6,3
0,6,4
0,6,5
6,6,5
5,6,5
5,6,6
5,6,5
4,5,12
3,5,12
4,5,12
4,4,12
4,3,12
4,3,11
4,3,10
4,4,10
5,4,10
5,5,10
5,6,10
5,6,11
5,5,11
4,5,11
4,5,10
4,4,10
5,4,10
5,4,9
5,4,8
5,5,8
1,5,17
0,5,17
1,5,17
1,4,17
1,4,16
0,4,16
6,4,16
6,3,16
6,3,15
0,3,15
0,2,15
0,2,16
0,2,15
0,2,16
0,2,15
6,2,15
6,2,16
6,2,15
6,1,15
6,1,16
0,4,5
0,4,4
1,4,4
1,3,4
1,4,4
0,4,4
0,3,4
0,2,4
6,2,4
0,2,4
0,2,3
0,3,3
0,2,3
1,2,3
1,2,2
1,2,3
0,2,3
1,2,3
2,2,3
2,1,3
4,4,17
5,4,17
5,5,17
5,4,17
5,4,16
6,4,16
6,3,16
0,3,16
0,2,16
0,1,16
6,1,16
6,2,16
6,2,17
0,2,17
0,1,17
1,1,17
1,0,17
1,0,16
1,0,17
1,6,17
2,0,12
3,0,12
2,0,12
3,0,12
3,0,11
3,0,12
3,6,12
4,6,12
4,6,11
5,6,11
5,0,11
6,0,11
6,0,12
0,0,12
0,0,11
1,0,11
1,1,11
1,1,12
0,1,12
6,1,12
2,4,3
1,4,3
1,4,4
1,4,5
2,4,5
2,4,6
3,4,6
2,4,6
1,4,6
2,4,6
2,3,6
1,3,6
1,4,6
2,4,6
2,3,6
1,3,6
1,3,7
1,2,7
2,2,7
2,2,6
2,2,0
3,2,0
3,1,0
2,1,0
1,1,0
1,2,0
1,3,0
1,3,1
2,3,1
3,3,1
3,3,2
3,4,2
3,4,3
3,4,4
3,4,3
3,3,3
3,2,3
3,2,4
3,1,4
3,0,4
1,6,13
1,0,13
1,0,12
1,6,12
1,6,13
1,6,14
1,6,13
1,5,13
2,5,13
2,5,14
2,5,13
2,5,12
3,5,12
4,5,12
3,5,12
3,6,12
2,6,12
2,0,12
3,0,12
2,0,12
2,4,10
2,4,11
2,4,10
2,4,9
1,4,9
2,4,9
1,4,9
1,4,8
1,5,8
1,5,9
0,5,9
1,5,9
1,5,8
1,4,8
1,3,8
2,3,8
2,4,8
3,4,8
4,4,8
4,4,9
2,0,12
2,1,12
2,1,13
2,1,14
1,1,14
0,1,14
0,2,14
1,2,14
0,2,14
6,2,14
0,2,14
1,2,14
1,2,13
1,3,13
1,3,14
0,3,14
0,4,14
0,3,14
0,4,14
6,4,14
1,0,7
1,0,6
1,1,6
1,1,5
1,2,5
1,3,5
1,4,5
0,4,5
1,4,5
1,4,6
1,3,6
1,3,7
1,3,8
1,3,7
1,3,6
1,3,7
2,3,7
2,2,7
2,2,6
2,3,6
6,0,9
6,0,8
6,1,8
6,1,7
6,1,8
6,2,8
6,1,8
6,1,7
5,1,7
5,1,6
5,1,7
5,1,6
