c,x,y,z
0,5.96323,2.81489,5.60028
1,0.40938,0.70721,11.35044
2,4.55208,5.93003,7.52966
3,0.90335,2.6548,5.80151
4,0.82669,1.18612,1.03482
5,5.07841,3.56258,13.39252
6,3.71109,5.99339,2.94961
7,6.31005,2.63787,11.6493
8,7.33657,3.91906,7.74718
9,4.44792,1.39399,16.15108
10,2.91123,2.45442,8.21357
11,6.42671,1.8116,13.55098
12,4.19596,5.36193,4.44973
13,3.8116,6.83466,5.46497
14,2.85663,3.5,17.94701
15,4.73024,5.27169,19.81053
16,3.03947,2.94272,16.09595
17,5.68338,5.88231,20.21871
18,1.36764,4.09288,3.65439
19,7.07776,3.09156,17.09789
20,2.16884,3.6884,11.55051
21,0.58353,7.02671,8.74607
22,3.27234,1.90828,19.05162
23,5.85403,2.34973,17.03829
24,1.87975,2.54142,3.5
25,0.17305,3.12966,1.39972
26,6.38613,1.77403,2.4502
27,4.98048,6.74962,3.64404
28,3.43455,3.57741,11.99507
29,5.10821,3.45167,7.25751
30,0.58564,2.3243,2.40019
31,2.10601,2.80288,5.25148
32,3.40174,4.55208,5.44997
33,7.37162,1.3048,7.5
34,4.32973,4.21038,18.87421
35,6.42245,4.5,19.19635
