c,Rg
0,2.070878997768822
1,1.704968962210163
2,2.01277801629986
3,2.032438570437001
4,2.111935118061159
5,1.5406184910288463
6,1.827845817431
7,2.1155624853452095
8,1.5814765571768685
9,1.0793709338776916
10,2.9698186466853493
11,1.8128707743521044
12,2.1373782349879025
13,2.1827571959565266
14,1.527219989719883
15,2.0287876415731634
16,1.8923541639450054
17,1.9150187269580423
18,2.192414909660122
19,1.2331140674325307
20,1.1981192618850598
21,1.7194099656277437
22,2.7685093928682996
23,1.713950535429771
24,1.6556808807557086
25,1.8766664851539283
26,2.4828888130159994
27,1.707481389766811
28,1.9900503298911814
29,2.224385104495173
30,1.3229318711483218
31,1.121275436679142
32,1.0416368632589768
33,1.109914169834767
34,1.796062426921737
35,1.621666527064057
