c,x,y,z
0,3.20011,1.21723,0.53431
1,4.44582,1.44987,13.19938
2,3.20251,1.54042,13.8511
3,0.86522,4.51839,6.74494
4,3.58052,2.16024,8.75088
5,6.91308,1.07594,12.30057
6,4.03677,4.60601,16.65283
7,5.3503,1.46988,3.23231
8,5.95272,5.55894,10.80009
9,4.46524,3.0,8.66063
10,2.1585,3.39924,16.59934
11,6.74088,7.48112,13.89924
12,4.00255,4.7254,5.20132
13,0.97958,0.91567,19.97255
14,4.5,0.85313,16.99285
15,5.43835,1.82381,6.74732
16,3.32339,2.34234,2.84308
17,4.75063,4.08184,9.85057
18,3.39765,3.06511,1.79522
19,4.90165,6.86938,4.25268
20,2.16664,2.94951,7.80062
21,4.30449,5.5,3.55003
22,6.97276,3.85783,8.30057
23,3.3243,5.15792,12.46183
24,3.42741,6.11138,18.80151
25,7.15424,7.27818,13.09887
26,2.33834,6.21213,11.20132
27,6.27769,5.8415,19.35241
28,5.23342,5.57193,18.81674
29,0.89096,0.6336,6.64884
30,5.10048,5.19478,11.00238
31,2.3503,0.33414,3.8658
32,4.51929,2.74307,6.70037
33,3.24346,2.58063,1.38132
34,4.7977,1.48063,17.86371
35,0.77039,3.65589,2.80554
