x,y,z
0,4,6
0,3,6
0,3,7
0,2,7
1,2,7
0,2,7
0,2,8
0,2,7
0,1,7
0,1,6
0,1,5
1,1,5
1,1,4
1,1,5
1,2,5
1,3,5
1,2,5
1,2,6
1,2,7
1,2,8
4,2,4
4,2,3
4,2,2
4,3,2
4,3,3
4,3,4
4,4,4
4,4,5
4,3,5
5,3,5
4,3,5
3,3,5
3,3,4
3,2,4
4,2,4
3,2,4
3,3,4
4,3,4
3,3,4
3,2,4
1,6,14
1,0,14
1,0,15
1,0,16
1,0,17
1,0,18
2,0,18
2,6,18
3,6,18
3,6,19
2,6,19
1,6,19
1,6,18
1,6,17
1,0,17
0,0,17
0,0,16
0,0,15
1,0,15
1,1,15
1,4,5
1,5,5
0,5,5
0,4,5
1,4,5
1,4,6
1,4,7
1,4,6
1,3,6
0,3,6
0,3,7
0,3,6
0,3,5
0,4,5
0,3,5
0,4,5
0,5,5
0,5,4
1,5,4
1,5,5
4,5,17
3,5,17
4,5,17
3,5,17
3,5,16
4,5,16
4,6,16
4,0,16
5,0,16
5,1,16
5,0,16
5,6,16
4,6,16
4,5,16
4,4,16
4,5,16
4,4,16
4,4,17
4,4,16
4,4,15
2,2,1
2,2,2
1,2,2
1,2,1
1,2,0
1,3,0
1,3,1
1,3,0
1,3,19
1,4,19
2,4,19
2,5,19
2,4,19
2,4,0
2,3,0
1,3,0
0,3,0
1,3,0
1,4,0
1,4,19
1,0,10
2,0,10
2,6,10
2,6,9
2,5,9
1,5,9
1,5,8
1,4,8
1,4,9
1,4,8
0,4,8
1,4,8
0,4,8
6,4,8
6,5,8
6,6,8
6,6,7
0,6,7
1,6,7
2,6,7
3,4,7
3,4,8
3,4,7
4,4,7
4,3,7
4,3,6
3,3,6
3,4,6
3,4,7
3,4,6
3,5,6
2,5,6
2,5,5
3,5,5
3,5,6
3,5,7
4,5,7
5,5,7
5,6,7
5,0,7
5,0,16
5,6,16
5,6,17
5,0,17
5,6,17
5,5,17
5,6,17
5,0,17
5,0,18
5,0,17
6,0,17
6,1,17
