c,Rg
0,1.9022232926236604
1,2.143529744440231
2,1.9336999364172307
3,2.2511074558758852
4,1.6571888752342023
5,1.3054573820695947
6,2.138227700900912
7,1.5862718821185728
8,1.7973553063042378
9,1.7791536108217298
10,2.3654212569857402
11,1.8598010950905475
12,1.5969710082841204
13,2.1419601749332315
14,1.6501258935305512
15,1.5507456452300619
16,2.1854860214149165
17,1.3474911844609596
18,2.556614237169933
19,1.814975640029364
20,1.2513965608071647
21,1.9594516924895087
22,1.775417649596849
23,1.826730328291508
24,2.3579304785764994
25,2.643112582657046
26,1.636889045415113
27,2.203919328242302
28,2.6998105103506798
29,1.6960002036851294
30,2.261785803342129
31,1.505068999946514
32,1.5773767840944029
33,1.6428651852784513
34,1.1896588037752676
35,1.6362786956689257
