x,y,z
1,2,14
1,2,15
2,2,15
3,2,15
3,1,15
3,2,15
3,3,15
3,4,15
3,4,16
3,5,16
3,5,17
2,5,17
2,5,18
1,5,18
2,5,18
2,5,17
1,5,17
1,4,17
1,4,16
1,3,16
2,0,0
2,1,0
1,1,0
2,1,0
2,0,0
2,6,0
3,6,0
3,5,0
3,4,0
3,4,1
3,5,1
3,5,0
3,4,0
2,4,0
2,4,19
2,4,0
2,3,0
1,3,0
1,3,1
1,2,1
6,4,18
6,5,18
6,5,17
0,5,17
0,5,18
1,5,18
0,5,18
0,6,18
0,6,17
0,6,16
6,6,16
6,5,16
6,4,16
6,3,16
6,3,17
6,4,17
6,4,18
0,4,18
0,5,18
0,5,19
6,1,15
6,1,16
6,1,17
6,1,18
5,1,18
5,1,19
5,0,19
5,0,0
5,0,1
4,0,1
4,0,2
4,1,2
5,1,2
5,0,2
4,0,2
4,0,3
4,6,3
4,6,2
4,0,2
5,0,2
1,3,12
1,4,12
1,4,13
1,3,13
1,4,13
1,5,13
1,6,13
1,6,14
1,5,14
1,5,13
2,5,13
1,5,13
1,5,12
2,5,12
2,6,12
2,5,12
2,4,12
2,3,12
2,3,13
2,2,13
5,5,17
4,5,17
3,5,17
3,5,18
2,5,18
2,5,19
3,5,19
4,5,19
4,5,18
5,5,18
5,5,19
5,5,18
5,5,17
5,4,17
5,4,18
5,3,18
5,3,17
6,3,17
6,2,17
6,2,18
0,1,12
1,1,12
1,0,12
0,0,12
0,6,12
0,5,12
6,5,12
6,5,13
5,5,13
6,5,13
5,5,13
5,6,13
6,6,13
6,6,14
5,6,14
5,6,13
5,6,14
5,6,15
5,0,15
5,6,15
5,5,0
6,5,0
6,4,0
6,3,0
6,2,0
5,2,0
4,2,0
5,2,0
4,2,0
4,2,1
5,2,1
5,2,2
5,1,2
5,1,3
5,2,3
6,2,3
6,2,4
6,2,3
6,3,3
6,2,3
2,4,16
2,4,15
2,3,15
2,3,16
2,2,16
3,2,16
3,1,16
4,1,16
4,2,16
4,2,15
5,2,15
4,2,15
3,2,15
3,2,14
3,1,14
3,0,14
3,6,14
3,0,14
3,6,14
3,6,13
3,3,8
2,3,8
2,3,7
2,2,7
1,2,7
1,2,6
1,3,6
2,3,6
2,2,6
2,2,5
2,1,5
1,1,5
0,1,5
0,2,5
0,2,6
6,2,6
6,2,5
5,2,5
4,2,5
4,1,5
0,5,4
0,5,5
6,5,5
6,5,4
6,5,5
6,5,6
6,5,7
6,5,8
6,5,9
6,5,10
0,5,10
6,5,10
6,5,11
6,5,12
5,5,12
5,5,13
6,5,13
6,6,13
6,0,13
6,6,13
6,4,0
6,5,0
6,5,19
6,4,19
0,4,19
0,4,18
0,3,18
0,3,19
0,4,19
0,4,18
1,4,18
1,4,19
1,3,19
1,3,18
1,2,18
1,2,17
1,2,18
1,2,19
1,2,18
0,2,18
5,2,19
4,2,19
4,1,19
5,1,19
5,0,19
5,6,19
5,0,19
5,0,18
4,0,18
5,0,18
5,6,18
5,6,17
4,6,17
4,0,17
4,6,17
4,6,16
4,6,17
5,6,17
5,6,18
5,6,19
3,3,0
2,3,0
2,3,19
1,3,19
1,4,19
0,4,19
0,3,19
6,3,19
6,4,19
6,4,18
6,5,18
0,5,18
0,6,18
0,5,18
6,5,18
6,5,17
6,6,17
5,6,17
5,6,16
4,6,16
2,1,8
3,1,8
3,2,8
3,3,8
3,3,9
3,2,9
3,1,9
3,1,10
3,2,10
4,2,10
4,3,10
5,3,10
5,3,11
4,3,11
4,3,12
4,3,13
4,4,13
4,4,14
4,4,15
3,4,15
1,2,0
1,1,0
1,0,0
