c,Rg
0,1.5374615413726616
1,1.508422687776871
2,2.2103835497487756
3,1.0443071428463946
4,1.4406102166790293
5,2.2226242997186905
6,2.169944970500404
7,2.129819983801448
8,2.2321970970548275
9,2.1576311156682926
10,2.1009170630703156
11,1.6838323474146708
12,1.592767802568849
13,1.2523092293040086
14,1.3937061802976984
15,1.2740665186323672
16,2.350273486150069
17,1.9431697564803747
18,1.751040090717514
19,1.5703146763945117
20,2.4871774767997556
21,1.897139069572919
22,1.5083575301300418
23,1.690551882936457
24,2.1122195474429257
25,1.6491437114151086
26,1.8003355045935188
27,1.3464413589161615
28,1.8262899544979159
29,2.072847404827476
30,1.2903819611262395
31,2.1716467060965514
32,1.194226271692262
33,1.6146300794918942
34,1.5545301635220852
35,2.071552324152108
