c,x,y,z
0,4.47174,4.68366,8.10568
1,7.2845,4.27316,6.05926
2,3.14385,4.88566,10.70037
3,1.37526,4.51885,11.84772
4,3.33949,2.8671,16.5702
5,1.75952,5.82385,9.34784
6,3.86054,0.32479,9.40228
7,1.14301,6.38018,15.90122
8,1.25279,3.40359,12.1898
9,2.16024,4.10154,9.55822
10,0.43215,3.13822,13.69466
11,4.01828,1.62115,14.25513
12,6.80401,3.38491,11.34191
13,6.71347,5.90639,0.42891
14,6.99383,4.85451,10.95128
15,7.23799,0.22567,15.10365
16,2.05939,5.73315,1.23832
17,6.4455,1.27193,18.6529
18,1.41181,7.14526,19.39154
19,2.36218,3.76847,11.70229
20,1.0,3.2969,3.40066
21,2.78589,6.26076,1.0
22,4.62606,4.86751,7.49524
23,0.23943,5.0,15.44949
24,5.75063,1.69661,9.09887
25,6.02662,2.28638,6.90495
26,4.77742,3.72071,18.67053
27,3.63937,6.35934,11.94335
28,0.38999,0.38416,13.906
29,4.6952,1.51672,18.10267
30,2.03765,4.34804,11.6371
31,2.04626,4.19978,16.45792
32,5.19978,2.10601,11.80151
33,2.65734,6.06073,2.80253
34,7.24294,5.05215,19.39642
35,5.74721,3.15658,16.5
