c,x,y,z
0,1.99006,4.23073,7.95299
1,2.03902,4.8116,5.44322
2,3.40612,6.20631,12.90117
3,5.0234,4.38964,12.84892
4,5.39801,7.33657,17.34928
5,4.08184,2.34455,5.65216
6,2.65264,3.05311,11.29669
7,2.12644,5.28732,2.79721
8,6.31812,1.91446,6.09981
9,2.1585,3.33896,9.25924
10,4.5,0.7926,7.41083
11,6.7593,0.00423,12.29868
12,1.51947,2.36063,15.29963
13,3.99287,3.66094,17.60076
14,0.75281,4.94689,4.05165
15,6.08433,2.0,9.22729
16,6.94107,0.31414,2.60028
17,7.01088,0.82222,18.84892
18,0.64957,3.21647,9.39924
19,5.49853,6.11002,5.60222
20,3.60076,5.51865,12.34761
21,6.84608,1.57439,4.3507
22,0.75301,4.94404,4.70037
23,2.20663,6.2616,13.19414
24,2.4819,5.1884,5.95604
25,2.95614,7.35474,19.98469
26,3.34455,4.21038,7.84308
27,0.80958,3.84582,2.65072
28,0.70709,1.87038,7.74852
29,0.97053,0.80412,16.40396
30,1.71038,6.97511,12.50197
31,7.48867,6.58862,8.30057
32,1.80822,1.94615,12.92587
33,0.33375,4.1508,8.61223
34,4.90174,3.5341,2.87213
35,6.20008,5.26146,5.75149
