c,x,y,z
0,1.79749,7.16343,9.61331
1,4.83708,5.02504,9.71109
2,5.44106,3.44987,1.09547
3,6.72198,3.87641,5.81745
4,5.82931,4.71038,7.15108
5,7.01179,4.70592,10.84441
6,0.20507,5.98841,13.23923
7,0.55902,3.14767,15.39972
8,5.5,1.88195,13.12868
9,2.8415,7.26731,18.20372
10,0.70193,2.27075,15.55075
11,1.44987,0.84438,8.75208
12,5.82385,4.28113,3.4953
13,2.65545,5.97642,13.36503
14,6.63706,5.65696,5.89641
15,4.5,0.94689,5.10631
16,4.23363,1.75654,2.09697
17,3.13253,6.64085,5.80151
18,7.00323,2.07043,20.16005
19,5.65545,7.44682,9.19849
20,0.61982,1.36267,2.29472
21,4.23565,3.35371,11.20132
22,2.85403,0.84419,12.16631
23,2.9388,0.05893,14.95254
24,5.56076,5.25279,7.29963
25,2.65545,4.46009,1.74734
26,6.45439,6.92454,7.4502
27,0.29805,4.03947,2.94175
28,6.32174,4.00734,13.99279
29,6.07201,1.86178,6.19705
30,4.37538,2.09156,18.57829
31,0.66066,4.55208,15.906
32,5.70156,4.51885,6.80151
33,2.54142,2.43108,1.0268
34,7.49493,1.66926,11.79193
35,2.72712,2.98182,10.3507
