c,x,y,z
0,6.25645,4.40844,20.11775
1,0.80272,4.55013,11.41083
2,5.8116,5.02145,14.07203
3,5.03765,1.77742,2.04656
4,5.11348,3.07306,8.1506
5,6.07306,7.18167,4.0
6,7.46309,3.78113,8.05039
7,1.79592,6.66625,18.84265
8,5.76456,7.07776,13.19991
9,5.40521,1.74721,16.4502
10,6.10312,5.28962,15.39876
11,4.98455,3.11719,6.35665
12,7.47994,6.87846,4.79963
13,0.87928,4.47053,1.58474
14,3.90213,5.08554,14.79486
15,3.07219,3.59156,6.43186
16,6.26153,5.45167,9.00245
17,0.55121,5.23013,19.03325
18,3.55208,6.99808,15.3507
19,0.10064,0.58635,9.09887
20,5.48852,3.27656,12.5
21,1.05869,3.93142,17.3658
22,7.03039,0.07546,6.85373
23,6.95409,4.74673,3.24667
24,5.11088,4.57606,8.34636
25,2.55646,4.59641,9.38722
26,2.5,0.78049,20.11432
27,5.04259,4.13208,14.33704
28,1.90174,0.87928,2.14609
29,4.39399,6.7613,15.15108
30,1.1884,3.09187,7.24063
31,3.31915,2.28962,17.58961
32,4.98075,1.39772,14.5665
33,0.6884,2.02571,16.04827
34,2.83505,6.26177,11.70424
35,7.48867,7.18433,6.3044
