c,x,y,z
0,3.04176,0.10397,19.22253
1,5.3116,7.11629,7.49512
2,1.26193,4.27215,6.75088
3,2.91906,7.25,18.43336
4,7.37396,3.7054,17.10076
5,2.11448,3.45154,15.69849
6,4.26877,6.28362,9.85057
7,5.29749,2.85746,17.34112
8,2.64909,1.58355,17.69943
9,6.26187,4.20594,15.44997
10,3.50436,0.0059,8.3439
11,2.76106,6.53346,13.34493
12,1.35985,0.61987,16.94651
13,5.73807,6.94937,14.55075
14,0.14805,0.97053,15.55027
15,0.73219,0.73823,13.20132
16,0.38616,2.93176,3.4035
17,1.8116,5.95858,3.3894
18,2.16958,4.09156,13.11228
19,0.98839,2.6497,4.63353
20,1.43203,3.97757,19.39642
21,6.32174,1.91297,1.44997
22,5.30854,6.1128,20.23125
23,4.15775,3.90861,15.40817
24,7.25,0.94945,8.35949
25,5.14767,1.47619,9.86088
26,2.81834,5.25413,2.1898
27,5.85481,1.83042,0.81009
28,6.89936,0.81083,6.09505
29,7.18195,5.98075,7.69943
30,2.55894,3.81011,13.44997
31,0.11651,7.38676,7.89534
32,0.86229,7.31859,1.70132
33,2.0811,4.66839,5.19427
34,2.73291,3.82666,17.35188
35,2.94689,5.55633,6.09463
