c,x,y,z
0,0.12488,1.21038,16.73213
1,5.07219,3.72066,3.00238
2,5.96829,1.73194,4.38831
3,1.70251,6.13184,10.75208
4,4.73807,1.90844,15.70132
5,6.13343,5.63851,13.5
6,0.42191,6.0,5.39972
7,4.97288,7.17742,0.94175
8,6.9836,4.76482,6.39098
9,4.5181,3.33161,6.89635
10,4.39801,3.0,5.70229
11,3.78192,2.82385,11.55051
12,3.24346,4.87409,0.73253
13,6.60161,0.36535,7.29576
14,5.92282,4.33302,4.00734
15,4.67062,1.72717,13.77367
16,3.75835,1.82728,1.98809
17,3.72035,0.00192,10.15108
18,4.67388,3.3801,10.54147
19,3.70441,6.2109,0.43064
20,5.6884,3.34804,12.00479
21,3.46235,3.27032,8.24672
22,5.54729,2.58905,2.25383
23,3.43455,5.59464,15.48653
24,6.04065,3.55013,9.11032
25,0.15772,2.31915,18.73901
26,0.457,0.66141,0.95829
27,0.32661,3.28962,16.21342
28,1.6757,6.62904,8.88323
29,1.26624,0.4732,3.04396
30,2.91142,4.86308,19.00715
31,0.73854,1.90844,9.14421
32,0.09113,6.89036,13.44997
33,5.19712,5.38964,2.05039
34,7.03066,6.26115,2.99764
35,6.11565,1.19322,13.15084
